id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower,Child01,test,TripEasier
1557,48,Company Invited,1,6.175867270105761,Large Business,male,2.0,5.0,Deluxe,3.0,3.0,0,4,Manager,12.77442444883535,0,Single,No Car,1_child,40s,0,10.0,49.82025535045788,1,1.0,6.0
1558,20,Self Enquiry,1,6.734591659972948,Salaried,female,2.0,4.0,Basic,3.0,5.0,0,4,Executive,12.464316895922012,0,Married,Has Car,1_child,20s,0,8.0,37.39295068776604,1,1.0,9.0
1559,41,Company Invited,1,5.8888779583328805,Salaried,male,2.0,4.0,Deluxe,3.0,3.0,0,3,Manager,12.73670383776449,0,Single,Has Car,1_child,40s,0,8.0,49.67314496728151,1,1.0,6.0
1560,28,Self Enquiry,1,6.175867270105761,Salaried,female,2.0,4.0,Deluxe,3.0,12.0,0,3,Manager,12.748167258818878,0,Single,No Car,0_child,20s,0,8.0,38.24450177645663,0,2.0,12.0
1561,39,Self Enquiry,1,6.398594934535208,Salaried,male,2.0,4.0,Deluxe,3.0,1.0,0,4,Manager,13.0,0,Single,No Car,1_child,30s,0,8.0,50.7,1,1.0,6.0
1562,44,Self Enquiry,3,6.293419278846481,Small Business,male,2.0,5.0,Deluxe,3.0,3.0,0,4,Manager,12.988914267108807,0,Single,Has Car,1_child,40s,0,10.0,16.88558854724145,1,1.0,6.0
1563,49,Self Enquiry,2,6.293419278846481,Large Business,male,2.0,5.0,Deluxe,3.0,1.0,0,3,AVP,12.96823503066102,1,Single,No Car,1_child,40s,0,10.0,33.71741107971865,1,1.0,6.0
1564,19,Self Enquiry,1,6.8679744089702925,Small Business,male,2.0,4.0,Basic,4.0,1.0,1,3,Executive,12.520850538115411,0,Divorced,No Car,0_child,10s,0,18.0,48.8313170986501,0,2.0,18.0
1565,20,Self Enquiry,2,6.734591659972948,Salaried,male,2.0,5.0,Deluxe,3.0,3.0,1,3,Manager,12.664702462503628,0,Single,Has Car,1_child,20s,0,20.0,32.92822640250944,1,1.0,6.0
1566,50,Self Enquiry,1,6.042632833682381,Small Business,male,2.0,5.0,Standard,3.0,12.0,1,4,Senior Manager,12.900359176783546,0,Married,No Car,1_child,50s,0,20.0,50.31140078945583,1,1.0,3.0
1567,37,Self Enquiry,3,6.8679744089702925,Small Business,male,3.0,5.0,Deluxe,3.0,3.0,0,1,Manager,12.658472228827549,0,Divorced,No Car,1_child,30s,0,15.0,16.456013897475813,1,1.0,2.0
1568,42,Self Enquiry,1,6.293419278846481,Small Business,male,2.0,4.0,King,3.0,8.0,0,4,VP,13.180634172318978,0,Married,Has Car,1_child,40s,0,8.0,51.40447327204402,1,1.0,3.0
1569,40,Self Enquiry,1,6.293419278846481,Small Business,male,4.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,12.979960751491378,0,Married,Has Car,3_child,40s,0,16.0,50.621846930816375,1,0.4,0.4
1570,40,Self Enquiry,2,7.2305631534092925,Small Business,female,2.0,3.0,Deluxe,3.0,7.0,0,2,Manager,12.748995594333389,0,Divorced,No Car,1_child,40s,0,6.0,25.497991188666777,1,1.0,3.0
1571,43,Company Invited,3,7.650168700845001,Salaried,male,2.0,2.0,Deluxe,3.0,5.0,0,2,Manager,12.69141429366064,0,Divorced,No Car,1_child,40s,0,4.0,16.498838581758832,1,1.0,3.0
1572,56,Company Invited,2,6.660575149839686,Salaried,female,2.0,2.0,Deluxe,3.0,5.0,0,1,Manager,12.719946618355475,0,Divorced,No Car,1_child,50s,0,4.0,25.43989323671095,1,1.0,3.0
1573,38,Self Enquiry,3,7.313886831633462,Salaried,female,2.0,3.0,Deluxe,3.0,20.0,0,1,Manager,12.748210872535108,0,Single,No Car,1_child,30s,0,6.0,12.748210872535108,1,1.0,6.0
1574,28,Self Enquiry,2,7.353081920515432,Small Business,male,2.0,3.0,Deluxe,3.0,2.0,0,2,Manager,12.79419536507072,0,Single,No Car,1_child,20s,0,6.0,33.26490794918387,1,1.0,6.0
1575,23,Self Enquiry,2,6.803505257608338,Small Business,male,2.0,3.0,Basic,3.0,3.0,0,2,Executive,12.470784153066012,1,Single,No Car,1_child,20s,0,6.0,32.42403879797163,1,1.0,18.0
1576,54,Company Invited,2,6.734591659972948,Small Business,male,3.0,2.0,Deluxe,4.0,5.0,0,1,Manager,12.7896867284182,0,Single,No Car,2_child,50s,0,6.0,33.25318549388732,1,1.0,4.0
1577,32,Company Invited,2,7.560601162768557,Small Business,female,2.0,3.0,Deluxe,3.0,3.0,0,1,Manager,12.778706190737374,0,Married,No Car,1_child,30s,0,6.0,25.557412381474748,1,1.0,3.0
1578,43,Self Enquiry,2,6.803505257608338,Small Business,female,2.0,3.0,Basic,3.0,3.0,0,1,Executive,12.501112582385147,0,Divorced,Has Car,1_child,40s,0,6.0,25.00222516477029,1,1.0,9.0
1579,46,Company Invited,2,6.293419278846481,Small Business,male,2.0,0.0,Deluxe,3.0,3.0,0,2,Manager,12.766105489342843,0,Single,No Car,1_child,40s,0,0.0,33.19187427229139,1,1.0,6.0
1580,57,Self Enquiry,2,6.175867270105761,Small Business,male,2.0,4.0,Deluxe,4.0,7.0,0,2,AVP,13.12157506676913,0,Divorced,Has Car,0_child,50s,0,8.0,34.11609517359974,0,2.0,6.0
1581,52,Company Invited,1,6.803505257608338,Small Business,female,2.0,5.0,Standard,4.0,4.0,0,1,Senior Manager,12.739450055366484,0,Married,Has Car,0_child,50s,0,10.0,38.218350166099455,0,2.0,6.0
1582,47,Self Enquiry,1,6.042632833682381,Small Business,male,2.0,5.0,Deluxe,4.0,2.0,0,2,AVP,13.122365377402328,0,Single,Has Car,0_child,40s,0,10.0,51.17722497186908,0,2.0,12.0
1583,30,Company Invited,1,6.928537818164665,Salaried,male,3.0,2.0,Deluxe,3.0,5.0,0,1,Manager,12.752562666246668,0,Single,No Car,2_child,30s,0,6.0,49.734994398362005,1,1.0,4.0
1584,30,Company Invited,1,7.528869256642251,Small Business,female,2.0,0.0,Deluxe,3.0,3.0,0,2,Manager,12.691875802309813,0,Married,No Car,1_child,30s,0,0.0,38.07562740692944,1,1.0,3.0
1585,44,Company Invited,1,7.678326356506885,Salaried,female,2.0,3.0,Deluxe,3.0,3.0,0,2,Manager,12.611541086966117,0,Single,No Car,1_child,40s,0,6.0,37.834623260898354,1,1.0,6.0
1586,40,Company Invited,1,7.0,Salaried,male,2.0,1.0,Deluxe,3.0,1.0,0,2,Manager,12.611541086966117,0,Married,Has Car,1_child,40s,0,2.0,49.18501023916786,1,1.0,3.0
1587,43,Company Invited,1,7.621195162809845,Small Business,male,2.0,3.0,Deluxe,3.0,2.0,0,2,Manager,12.78263263762338,0,Single,No Car,1_child,40s,0,6.0,49.852267286731184,1,1.0,6.0
1588,33,Self Enquiry,1,6.734591659972948,Salaried,male,2.0,0.0,Deluxe,3.0,1.0,0,1,Manager,12.676626123581345,0,Married,No Car,1_child,30s,0,0.0,49.43884188196725,1,1.0,3.0
1589,40,Self Enquiry,1,6.293419278846481,Salaried,male,2.0,0.0,Deluxe,3.0,3.0,0,1,AVP,13.009342484724314,0,Single,Has Car,1_child,40s,0,0.0,50.73643569042483,1,1.0,6.0
1590,51,Self Enquiry,1,7.496097345175956,Salaried,male,2.0,0.0,Deluxe,3.0,1.0,0,2,Manager,12.661568417910534,0,Single,No Car,1_child,50s,0,0.0,49.38011682985109,1,1.0,6.0
1591,44,Self Enquiry,1,6.660575149839686,Large Business,male,2.0,2.0,Basic,3.0,5.0,0,2,Executive,12.49635508409751,0,Married,No Car,1_child,40s,0,4.0,48.7357848279803,1,1.0,9.0
1592,44,Self Enquiry,1,6.580639137284949,Small Business,male,3.0,1.0,Basic,3.0,6.0,0,2,Executive,12.687946172971358,0,Married,No Car,2_child,40s,0,3.0,49.4829900745883,1,1.0,6.0
1593,43,Self Enquiry,2,6.398594934535208,Small Business,male,2.0,3.0,Standard,4.0,6.0,0,2,Senior Manager,12.724958696594236,0,Married,Has Car,1_child,40s,0,6.0,33.084892611145015,1,1.0,3.0
1594,34,Self Enquiry,2,7.591357046698551,Small Business,female,3.0,2.0,Deluxe,3.0,3.0,0,4,Manager,12.73670383776449,0,Single,No Car,2_child,30s,0,6.0,25.47340767552898,1,1.0,4.0
1595,43,Self Enquiry,2,6.928537818164665,Small Business,male,3.0,1.0,Deluxe,3.0,1.0,0,4,Manager,12.683163600246528,0,Married,No Car,2_child,40s,0,3.0,32.976225360640974,1,1.0,2.0
1596,33,Company Invited,1,6.803505257608338,Small Business,male,2.0,3.0,Basic,3.0,2.0,1,2,Executive,12.531740293666903,1,Single,No Car,1_child,30s,0,16.0,48.87378714530093,1,1.0,18.0
1597,32,Self Enquiry,1,6.928537818164665,Small Business,male,3.0,3.0,Basic,3.0,7.0,0,3,Executive,12.520576769025157,1,Divorced,No Car,2_child,30s,0,9.0,48.83024939919812,1,1.0,6.0
1598,40,Self Enquiry,3,6.175867270105761,Small Business,male,2.0,4.0,Standard,4.0,2.0,0,4,Senior Manager,12.810391344620207,0,Single,Has Car,0_child,40s,0,8.0,16.65350874800627,0,2.0,12.0
1599,50,Company Invited,1,7.650168700845001,Small Business,female,2.0,4.0,Deluxe,4.0,5.0,0,3,AVP,13.015036485250384,0,Single,No Car,0_child,50s,0,8.0,39.04510945575115,0,2.0,12.0
1600,53,Company Invited,1,6.293419278846481,Large Business,male,2.0,4.0,Basic,4.0,2.0,0,4,Executive,12.5328768685858,1,Single,Has Car,0_child,50s,0,8.0,48.87821978748463,0,2.0,36.0
1601,45,Company Invited,1,6.493753839851686,Small Business,male,2.0,4.0,Standard,4.0,7.0,0,3,Senior Manager,12.669715462635246,0,Married,Has Car,0_child,40s,0,8.0,49.41189030427746,0,2.0,6.0
1602,57,Company Invited,1,6.734591659972948,Small Business,female,2.0,4.0,Standard,4.0,1.0,0,3,Senior Manager,13.061372688593549,1,Married,No Car,0_child,50s,0,8.0,39.184118065780645,0,2.0,6.0
1603,50,Self Enquiry,3,6.175867270105761,Small Business,female,2.0,4.0,Standard,4.0,2.0,0,3,Senior Manager,12.941778711341982,0,Single,Has Car,0_child,50s,0,8.0,12.941778711341982,0,2.0,12.0
1604,48,Self Enquiry,1,6.660575149839686,Large Business,male,2.0,4.0,Standard,4.0,2.0,0,4,Senior Manager,12.905552234007072,0,Married,Has Car,0_child,40s,0,8.0,50.33165371262758,0,2.0,6.0
1605,35,Self Enquiry,3,6.293419278846481,Small Business,female,2.0,4.0,Standard,4.0,6.0,1,3,Senior Manager,12.767903122088438,1,Single,Has Car,0_child,30s,0,18.0,12.767903122088438,0,2.0,12.0
1606,33,Self Enquiry,2,6.734591659972948,Salaried,female,2.0,4.0,Standard,4.0,2.0,0,4,Senior Manager,12.777648059749266,0,Married,No Car,0_child,30s,0,8.0,25.55529611949853,0,2.0,6.0
1607,38,Company Invited,3,6.580639137284949,Salaried,male,2.0,4.0,Standard,4.0,1.0,0,3,Senior Manager,12.899222326086994,0,Single,Has Car,0_child,30s,0,8.0,16.768989023913093,0,2.0,12.0
1608,46,Self Enquiry,3,7.427144133408616,Small Business,male,2.0,4.0,Deluxe,3.0,7.0,0,2,AVP,12.833202879286366,1,Married,No Car,1_child,40s,0,8.0,16.683163743072278,1,1.0,3.0
1609,26,Self Enquiry,2,6.580639137284949,Salaried,male,2.0,4.0,Standard,3.0,2.0,0,1,Senior Manager,12.783811780410996,0,Married,Has Car,0_child,20s,0,8.0,33.237910629068594,0,2.0,6.0
1610,33,Self Enquiry,2,7.186144304522325,Small Business,male,2.0,4.0,Basic,3.0,7.0,1,2,Executive,12.44318221639243,1,Single,No Car,1_child,30s,0,18.0,32.35227376262032,1,1.0,18.0
1611,45,Company Invited,2,6.398594934535208,Small Business,male,3.0,5.0,Deluxe,3.0,12.0,0,1,Manager,12.751433020458732,0,Single,No Car,1_child,40s,0,15.0,33.153725853192704,1,1.0,4.0
1612,52,Company Invited,2,6.175867270105761,Small Business,female,3.0,4.0,Basic,3.0,3.0,0,1,Executive,12.69348940734522,0,Divorced,Has Car,2_child,50s,0,12.0,25.38697881469044,1,1.0,6.0
1613,40,Self Enquiry,2,7.560601162768557,Small Business,male,3.0,5.0,Deluxe,3.0,5.0,0,1,Manager,12.971519557218146,0,Divorced,Has Car,1_child,40s,0,15.0,33.725950848767184,1,1.0,2.0
1614,35,Self Enquiry,3,6.398594934535208,Small Business,male,3.0,4.0,Basic,3.0,5.0,0,1,Executive,12.919465982463716,0,Divorced,No Car,1_child,30s,0,12.0,16.79530577720283,1,1.0,6.0
1615,20,Self Enquiry,2,6.175867270105761,Small Business,male,3.0,4.0,Basic,3.0,7.0,0,2,Executive,12.611541086966117,1,Single,No Car,1_child,20s,0,12.0,32.790006826111906,1,1.0,12.0
1616,40,Self Enquiry,2,7.591357046698551,Small Business,female,3.0,5.0,Deluxe,3.0,3.0,0,2,Manager,12.73670383776449,0,Married,No Car,1_child,40s,0,15.0,25.47340767552898,1,1.0,2.0
1617,36,Self Enquiry,2,7.462214939768189,Small Business,male,3.0,5.0,Deluxe,3.0,8.0,0,2,Manager,12.899222326086994,0,Married,No Car,1_child,30s,0,15.0,33.537978047826186,1,1.0,2.0
1618,32,Self Enquiry,2,6.734591659972948,Small Business,male,3.0,4.0,Deluxe,3.0,2.0,0,2,Manager,12.81051428754616,0,Married,Has Car,1_child,30s,0,12.0,33.30733714762002,1,1.0,2.0
1619,49,Self Enquiry,2,6.493753839851686,Small Business,male,3.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,12.864514503201022,0,Divorced,No Car,1_child,40s,0,12.0,33.447737708322656,1,1.0,2.0
1620,38,Self Enquiry,3,6.803505257608338,Small Business,female,3.0,4.0,Deluxe,3.0,2.0,0,2,Executive,12.68813144335858,0,Married,Has Car,1_child,30s,0,12.0,12.68813144335858,1,1.0,2.0
1621,42,Self Enquiry,1,6.803505257608338,Salaried,male,4.0,4.0,Basic,3.0,7.0,0,2,Executive,12.80054800228675,0,Divorced,Has Car,1_child,40s,0,16.0,49.92213720891833,1,1.0,3.0
1622,50,Company Invited,2,6.580639137284949,Salaried,male,4.0,4.0,King,3.0,5.0,0,1,VP,13.122365377402328,0,Divorced,No Car,1_child,50s,0,16.0,34.118149981246056,1,1.0,1.0
1623,43,Company Invited,1,7.650168700845001,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,12.703071113258137,0,Married,No Car,1_child,40s,0,12.0,49.54197734170674,1,1.0,2.0
1624,50,Self Enquiry,1,6.493753839851686,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,12.838636140935767,0,Single,Has Car,1_child,50s,0,12.0,50.07068094964949,1,1.0,4.0
1625,52,Self Enquiry,1,6.493753839851686,Salaried,female,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,12.755511105421943,0,Single,No Car,1_child,50s,0,12.0,38.26653331626583,1,1.0,4.0
1626,49,Self Enquiry,1,6.293419278846481,Salaried,male,3.0,4.0,Deluxe,3.0,20.0,0,1,Manager,12.899222326086994,0,Single,No Car,1_child,40s,0,12.0,50.30696707173928,1,1.0,4.0
1627,28,Company Invited,2,6.803505257608338,Salaried,male,3.0,5.0,Standard,3.0,2.0,1,2,Senior Manager,12.899222326086994,0,Married,No Car,1_child,20s,0,25.0,33.537978047826186,1,1.0,2.0
1628,51,Self Enquiry,2,6.580639137284949,Small Business,male,3.0,5.0,Deluxe,3.0,3.0,0,1,Manager,12.803069543498246,0,Single,No Car,1_child,50s,0,15.0,33.287980813095444,1,1.0,4.0
1629,35,Self Enquiry,2,7.560601162768557,Small Business,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,12.781114551020192,0,Single,No Car,1_child,30s,0,12.0,33.2308978326525,1,1.0,4.0
1630,38,Self Enquiry,2,6.580639137284949,Salaried,male,3.0,4.0,Standard,3.0,12.0,0,2,Senior Manager,12.947726616779743,1,Single,Has Car,1_child,30s,0,12.0,33.664089203627334,1,1.0,4.0
1631,53,Self Enquiry,2,6.580639137284949,Small Business,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,12.82382525739514,0,Divorced,No Car,1_child,50s,0,12.0,33.341945669227364,1,1.0,2.0
1632,39,Self Enquiry,3,6.734591659972948,Large Business,male,2.0,5.0,Standard,4.0,7.0,0,3,Executive,12.763746549228255,0,Single,Has Car,1_child,30s,0,10.0,16.592870513996733,1,1.0,6.0
1633,37,Company Invited,2,6.398594934535208,Small Business,male,2.0,5.0,Deluxe,3.0,2.0,0,3,Manager,12.773531878783729,0,Single,No Car,1_child,30s,0,10.0,33.2111828848377,1,1.0,6.0
1634,30,Self Enquiry,3,6.175867270105761,Small Business,male,2.0,5.0,Basic,3.0,2.0,0,3,Executive,12.653306499847744,0,Single,Has Car,1_child,30s,0,10.0,16.44929844980207,1,1.0,18.0
1635,35,Self Enquiry,2,6.293419278846481,Small Business,female,2.0,5.0,Deluxe,3.0,3.0,0,4,Manager,12.706623665872328,0,Married,No Car,1_child,30s,0,10.0,25.413247331744657,1,1.0,3.0
1636,41,Self Enquiry,2,6.734591659972948,Small Business,male,3.0,4.0,Deluxe,4.0,8.0,0,2,Manager,12.811620094235524,0,Single,Has Car,1_child,40s,0,12.0,33.310212245012366,1,1.0,4.0
1637,38,Self Enquiry,2,6.734591659972948,Small Business,male,3.0,4.0,Deluxe,3.0,12.0,0,2,Manager,12.689751096736693,0,Single,No Car,1_child,30s,0,12.0,32.993352851515404,1,1.0,4.0
1638,53,Self Enquiry,2,6.8679744089702925,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,12.611541086966117,0,Married,No Car,1_child,50s,0,12.0,32.790006826111906,1,1.0,2.0
1639,40,Company Invited,2,6.734591659972948,Small Business,female,3.0,4.0,Deluxe,3.0,2.0,0,1,Manager,12.611541086966117,0,Divorced,No Car,1_child,40s,0,12.0,25.223082173932237,1,1.0,2.0
1640,37,Self Enquiry,2,6.803505257608338,Salaried,male,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,12.850163501503143,0,Single,Has Car,2_child,30s,0,12.0,33.410425103908175,1,1.0,4.0
1641,43,Company Invited,2,7.528869256642251,Small Business,male,3.0,4.0,Deluxe,3.0,20.0,0,2,Manager,12.706850963741102,0,Divorced,No Car,1_child,40s,0,12.0,33.03781250572687,1,1.0,2.0
1642,33,Self Enquiry,2,5.8888779583328805,Small Business,male,3.0,4.0,Standard,3.0,2.0,0,1,Senior Manager,12.75186765063876,0,Divorced,Has Car,2_child,30s,0,12.0,33.15485589166077,1,1.0,2.0
1643,48,Self Enquiry,2,6.293419278846481,Small Business,male,3.0,4.0,Deluxe,3.0,2.0,0,2,Manager,12.74287590954326,0,Single,No Car,1_child,40s,0,12.0,33.13147736481248,1,1.0,4.0
1644,46,Self Enquiry,2,6.8679744089702925,Salaried,male,3.0,4.0,Deluxe,4.0,20.0,0,1,AVP,13.235693848424024,0,Divorced,Has Car,2_child,40s,0,12.0,34.412804005902466,1,1.0,2.0
1645,38,Self Enquiry,2,7.621195162809845,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,12.611541086966117,0,Married,No Car,1_child,30s,0,12.0,32.790006826111906,1,1.0,2.0
1646,30,Company Invited,2,6.293419278846481,Small Business,male,3.0,5.0,Deluxe,3.0,20.0,0,2,AVP,12.80344103650538,0,Married,Has Car,1_child,30s,0,15.0,33.28894669491399,1,1.0,2.0
1647,24,Self Enquiry,2,7.273092595999522,Small Business,male,3.0,4.0,Basic,3.0,2.0,0,1,Executive,12.429220196836384,0,Divorced,No Car,2_child,20s,0,12.0,32.3159725117746,1,1.0,6.0
1648,56,Self Enquiry,2,7.390798521735676,Small Business,male,3.0,4.0,Deluxe,3.0,7.0,0,1,Manager,12.717566046283476,0,Single,No Car,1_child,50s,0,12.0,33.06567172033704,1,1.0,4.0
1649,36,Self Enquiry,2,6.580639137284949,Salaried,male,3.0,4.0,Deluxe,3.0,12.0,0,2,Manager,12.75095470897608,0,Married,No Car,1_child,30s,0,12.0,33.15248224333781,1,1.0,2.0
1650,41,Self Enquiry,2,7.390798521735676,Small Business,male,3.0,4.0,Deluxe,3.0,8.0,0,2,Manager,12.759011909283146,0,Married,No Car,1_child,40s,0,12.0,33.17343096413618,1,1.0,2.0
1651,38,Self Enquiry,2,7.390798521735676,Small Business,male,3.0,4.0,Deluxe,3.0,3.0,0,2,AVP,12.899222326086994,0,Single,Has Car,1_child,30s,0,12.0,33.537978047826186,1,1.0,4.0
1652,33,Self Enquiry,2,7.591357046698551,Small Business,female,3.0,4.0,Deluxe,3.0,4.0,0,2,Manager,12.65071359398998,0,Divorced,No Car,1_child,30s,0,12.0,25.30142718797996,1,1.0,2.0
1653,30,Self Enquiry,2,7.650168700845001,Salaried,female,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,12.805872967708355,0,Divorced,No Car,1_child,30s,0,12.0,25.61174593541671,1,1.0,2.0
1654,45,Self Enquiry,2,7.186144304522325,Salaried,male,3.0,4.0,Standard,3.0,2.0,0,2,AVP,12.897395663316416,0,Married,Has Car,2_child,40s,0,12.0,33.53322872462268,1,1.0,2.0
1655,46,Self Enquiry,2,5.8888779583328805,Salaried,male,3.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,12.8463357934649,0,Married,No Car,1_child,40s,0,12.0,33.40047306300875,1,1.0,2.0
1656,26,Self Enquiry,3,6.8679744089702925,Large Business,female,3.0,4.0,Basic,4.0,2.0,0,2,Executive,12.501782409669184,0,Married,Has Car,1_child,20s,0,12.0,12.501782409669184,1,1.0,6.0
1657,28,Self Enquiry,3,6.493753839851686,Salaried,female,3.0,4.0,Deluxe,3.0,3.0,0,1,Manager,12.65670549172158,0,Married,Has Car,1_child,20s,0,12.0,12.65670549172158,1,1.0,2.0
1658,44,Company Invited,2,6.042632833682381,Small Business,male,3.0,4.0,Standard,3.0,1.0,0,1,Senior Manager,12.959128897844012,0,Single,Has Car,2_child,40s,0,12.0,33.69373513439443,1,1.0,4.0
1659,56,Self Enquiry,2,6.293419278846481,Small Business,male,3.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,12.998739316122936,0,Married,Has Car,2_child,50s,0,12.0,33.79672222191964,1,1.0,2.0
1660,36,Self Enquiry,2,6.293419278846481,Large Business,male,3.0,4.0,Deluxe,3.0,7.0,0,2,Manager,12.772340544745973,0,Married,No Car,2_child,30s,0,12.0,33.20808541633953,1,1.0,2.0
1661,26,Company Invited,2,6.293419278846481,Small Business,male,3.0,4.0,Standard,3.0,2.0,0,2,Manager,12.899222326086994,0,Single,No Car,1_child,20s,0,12.0,33.537978047826186,1,1.0,4.0
1662,40,Self Enquiry,2,6.175867270105761,Small Business,male,3.0,5.0,Deluxe,3.0,3.0,0,1,Manager,12.660331092405906,0,Married,Has Car,1_child,40s,0,15.0,32.91686084025536,1,1.0,2.0
1663,30,Self Enquiry,2,6.660575149839686,Small Business,male,3.0,4.0,Basic,3.0,2.0,0,2,Executive,12.690028488393914,0,Married,No Car,1_child,30s,0,12.0,32.99407406982418,1,1.0,6.0
1664,40,Self Enquiry,2,7.650168700845001,Small Business,female,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,12.77955189012475,0,Divorced,No Car,1_child,40s,0,12.0,25.5591037802495,1,1.0,2.0
1665,49,Self Enquiry,2,6.042632833682381,Salaried,male,3.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,12.899222326086994,0,Single,Has Car,1_child,40s,0,12.0,33.537978047826186,1,1.0,4.0
1666,41,Self Enquiry,2,6.398594934535208,Small Business,male,3.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,12.879121705139989,0,Divorced,Has Car,1_child,40s,0,12.0,33.48571643336397,1,1.0,2.0
1667,23,Self Enquiry,2,6.175867270105761,Salaried,male,3.0,4.0,Standard,3.0,8.0,0,1,Senior Manager,12.804389781002673,1,Married,No Car,1_child,20s,0,12.0,33.29141343060695,1,1.0,2.0
1668,51,Self Enquiry,2,7.039660349862076,Small Business,male,3.0,4.0,Standard,4.0,7.0,0,2,Senior Manager,13.043517120364864,0,Divorced,No Car,1_child,50s,0,12.0,33.91314451294865,1,1.0,2.0
1669,25,Self Enquiry,2,6.660575149839686,Large Business,female,3.0,4.0,Basic,4.0,3.0,0,1,Executive,12.491574843781656,0,Divorced,No Car,1_child,20s,0,12.0,24.983149687563312,1,1.0,6.0
1670,37,Self Enquiry,2,7.621195162809845,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,12.754644819481875,0,Married,No Car,1_child,30s,0,12.0,33.162076530652875,1,1.0,2.0
1671,40,Self Enquiry,3,7.462214939768189,Salaried,female,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,12.831679470619411,0,Single,No Car,1_child,40s,0,12.0,12.831679470619411,1,1.0,4.0
1672,44,Self Enquiry,2,6.8679744089702925,Small Business,male,3.0,4.0,Deluxe,3.0,12.0,0,2,Manager,12.746770614610952,0,Divorced,No Car,1_child,40s,0,12.0,33.14160359798848,1,1.0,2.0
1673,33,Self Enquiry,2,6.493753839851686,Small Business,female,3.0,5.0,Deluxe,3.0,2.0,0,1,Manager,12.637939473977331,0,Single,No Car,1_child,30s,0,15.0,25.275878947954663,1,1.0,4.0
1674,42,Self Enquiry,2,6.293419278846481,Salaried,male,3.0,4.0,Basic,3.0,5.0,0,2,Executive,12.709347836382848,0,Married,No Car,1_child,40s,0,12.0,33.044304374595406,1,1.0,6.0
1675,37,Self Enquiry,2,6.803505257608338,Small Business,female,3.0,4.0,Deluxe,3.0,20.0,0,2,Manager,12.425453125363845,0,Married,No Car,1_child,30s,0,12.0,24.85090625072769,1,1.0,2.0
1676,27,Company Invited,2,6.493753839851686,Salaried,male,3.0,5.0,Deluxe,3.0,3.0,0,2,Manager,12.666833693408975,0,Married,No Car,1_child,20s,0,15.0,32.933767602863334,1,1.0,2.0
1677,40,Self Enquiry,1,7.427144133408616,Salaried,male,3.0,5.0,Deluxe,3.0,5.0,0,1,Manager,12.729101505994636,0,Married,No Car,1_child,40s,0,15.0,49.64349587337909,1,1.0,2.0
1678,53,Company Invited,1,6.0,Salaried,female,3.0,5.0,Basic,3.0,4.0,0,1,Executive,12.429220196836384,0,Married,No Car,0_child,50s,0,15.0,37.28766059050916,0,2.0,12.0
1679,27,Self Enquiry,1,6.175867270105761,Small Business,female,3.0,5.0,Deluxe,3.0,8.0,0,2,Manager,12.73914203224178,0,Divorced,Has Car,0_child,20s,0,15.0,38.21742609672534,0,2.0,4.0
1680,39,Company Invited,2,6.042632833682381,Salaried,male,2.0,5.0,Deluxe,3.0,3.0,0,3,Manager,12.776588807933884,0,Married,Has Car,1_child,30s,0,10.0,33.2191309006281,1,1.0,3.0
1681,56,Self Enquiry,1,6.175867270105761,Small Business,male,3.0,5.0,Deluxe,3.0,7.0,1,2,Manager,12.917921357206255,0,Single,Has Car,1_child,50s,0,25.0,50.3798932931044,1,1.0,4.0
1682,52,Self Enquiry,2,6.398594934535208,Small Business,male,3.0,4.0,Deluxe,3.0,7.0,0,2,AVP,13.044036363752388,0,Divorced,No Car,2_child,50s,0,12.0,33.91449454575621,1,1.0,2.0
1683,32,Company Invited,2,6.398594934535208,Small Business,female,2.0,6.0,Basic,3.0,3.0,0,3,Executive,12.612090933939232,1,Single,No Car,1_child,30s,0,12.0,25.224181867878464,1,1.0,18.0
1684,40,Self Enquiry,1,6.293419278846481,Small Business,female,4.0,4.0,King,4.0,12.0,0,1,VP,13.200353518465068,0,Married,Has Car,1_child,40s,0,16.0,39.60106055539521,1,1.0,1.0
