Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child
33,2,2,1020,0,1,3,5,3,3,3,0,3,0,325095,0,0,1,2
39,2,1,1860,0,0,2,6,3,3,4,0,2,0,327315,0,1,0,1
50,2,2,1080,0,0,2,3,3,3,6,0,1,2,540540,0,0,1,0
51,1,2,1020,0,0,2,3,3,3,5,0,2,2,556275,0,2,1,0
33,2,2,840,0,0,2,3,4,3,1,0,2,4,264105,0,1,0,0
32,2,1,660,1,0,3,5,4,4,7,0,5,4,314265,1,1,0,1
38,1,1,600,2,1,3,5,3,4,8,0,4,0,327240,0,1,1,2
30,1,1,1020,1,0,3,5,3,4,8,0,4,0,383025,0,1,0,2
39,1,1,480,0,0,3,5,4,3,28,0,3,4,312390,1,1,0,2
38,1,1,1800,0,0,3,5,3,3,3,0,3,0,366405,0,0,0,2
42,2,2,840,0,0,2,3,3,3,2,1,2,0,363000,1,0,0,0
54,2,1,960,1,0,1,1,3,3,5,0,2,2,520000,0,1,0,0
46,1,1,1860,2,0,1,3,3,3,2,0,5,2,454695,0,2,1,0
42,1,2,1920,0,0,3,4,3,3,5,0,2,2,547560,0,2,1,0
60,2,1,840,0,0,2,3,2,3,24,0,1,1,498345,0,0,1,0
35,1,2,600,1,0,2,4,3,3,2,0,4,0,352845,0,1,0,1
28,1,3,600,1,1,3,4,4,3,3,0,4,4,304785,0,1,0,2
47,1,2,2040,1,1,2,4,3,3,3,0,4,0,354870,0,0,0,1
32,2,3,1020,1,0,2,4,3,3,3,0,3,0,316065,0,1,1,1
23,1,2,480,1,0,2,5,3,3,2,0,3,0,340350,0,1,0,1
10,1,2,1020,0,0,3,5,3,3,3,0,4,0,341385,1,1,1,2
37,1,2,1920,0,0,2,5,3,3,12,0,3,0,344415,0,1,0,1
34,1,2,540,0,0,2,4,3,3,2,0,4,0,329970,0,2,0,1
39,1,2,960,0,0,3,4,3,3,2,0,3,0,329205,0,1,0,2
25,1,2,720,0,1,2,4,1,3,3,0,3,3,370000,0,1,0,1
43,1,2,1920,1,0,2,4,3,3,7,1,4,0,401220,0,1,0,1
39,2,2,600,2,1,3,4,1,3,20,1,4,3,376410,0,1,1,2
39,1,2,780,1,0,2,4,1,3,2,0,4,3,425520,0,0,1,1
47,1,3,420,0,0,2,1,3,3,1,1,1,2,495525,0,0,1,0
50,1,2,780,0,1,2,4,3,3,5,0,4,2,466110,0,2,1,1
39,1,1,1380,1,0,2,4,3,3,3,0,3,0,355770,0,0,0,1
57,1,1,660,2,0,2,4,1,3,5,0,5,3,400000,0,0,1,1
33,2,1,540,1,1,2,4,4,3,3,0,3,4,304005,0,2,1,1
50,1,1,600,1,0,2,4,4,3,6,0,3,4,265395,0,0,1,1
35,2,1,660,1,1,3,5,4,3,1,0,4,4,343140,1,0,0,2
23,2,1,540,2,0,2,4,4,3,2,0,3,4,258705,1,1,0,1
33,2,1,780,1,1,2,5,4,3,3,0,4,4,307365,0,0,1,1
41,1,1,540,1,0,2,4,4,3,3,0,4,4,300000,0,0,0,1
46,1,1,1800,2,0,2,4,4,3,5,0,3,4,324450,0,0,0,1
44,1,2,720,1,0,2,4,4,3,2,0,3,4,497670,0,1,1,1
50,2,2,420,1,0,2,4,1,3,2,0,3,3,491970,0,0,1,1
45,1,2,720,1,0,2,4,3,3,20,0,4,0,337005,0,0,0,1
29,1,2,480,0,0,2,4,1,3,1,0,2,3,350235,0,1,0,0
41,1,1,900,0,0,2,4,2,3,2,0,4,1,532530,0,0,1,1
57,2,1,780,0,0,2,4,2,3,3,1,3,1,566625,1,0,1,1
59,2,1,420,1,0,2,3,2,3,2,0,1,1,495525,0,1,1,0
36,2,2,960,1,1,2,3,3,3,2,0,4,0,260265,1,0,1,1
38,1,2,1200,1,0,2,3,3,3,5,0,4,0,319350,0,0,1,1
42,1,1,900,0,1,2,4,3,3,4,0,4,0,351690,0,1,0,1
49,1,1,1080,0,1,2,5,4,3,12,1,3,0,343140,0,0,0,1
47,1,2,840,1,0,2,4,3,3,1,1,4,0,300000,1,2,0,1
22,1,1,1260,1,0,2,3,4,3,2,0,4,4,274215,0,1,1,1
47,1,2,840,1,1,3,4,1,3,1,0,4,3,470000,0,1,1,2
56,1,1,840,1,0,2,3,4,3,7,0,5,4,380000,0,2,1,1
50,1,2,900,1,1,3,5,4,3,3,0,3,4,318690,0,0,0,2
37,2,2,960,1,0,2,4,1,3,3,0,2,3,373455,0,2,1,1
35,2,3,840,1,0,2,5,4,3,28,0,2,4,300000,1,1,0,1
27,2,3,1140,0,1,2,4,3,3,4,0,2,0,320000,0,1,0,1
22,1,2,780,0,0,1,4,4,3,1,0,2,4,250020,1,1,1,0
30,1,2,420,0,0,3,5,4,3,3,0,4,4,299745,0,2,0,2
29,1,2,840,1,0,2,5,1,3,3,0,4,3,397560,0,0,1,1
33,1,1,540,1,0,2,5,4,3,3,0,3,4,350000,0,0,1,1
32,2,1,900,1,1,2,5,1,3,2,0,2,3,375120,0,2,0,1
52,2,1,840,0,0,1,4,3,3,6,0,1,2,541170,0,1,1,0
51,1,2,1260,1,0,2,4,3,3,2,0,5,0,333705,0,0,0,1
34,2,2,720,1,1,2,4,1,3,2,0,3,3,390000,0,0,0,1
34,1,2,840,1,0,2,4,1,3,2,0,3,3,418680,0,0,0,1
38,2,2,1860,1,0,2,4,3,3,5,0,3,0,371310,0,0,0,1
35,2,2,1380,1,1,2,4,4,4,5,0,4,4,328170,0,2,1,1
34,2,2,960,1,0,2,4,3,3,2,0,3,0,331005,0,1,1,1
49,1,2,1620,1,0,2,4,3,3,5,0,4,2,413325,0,0,1,1
26,1,2,720,1,1,3,4,4,4,5,0,3,4,343140,1,2,1,2
29,2,3,2040,1,0,2,5,3,3,3,0,3,0,324330,0,1,0,1
27,1,2,1740,1,0,2,4,3,3,3,0,3,0,319710,0,0,0,1
27,1,2,960,2,0,3,4,4,4,7,0,4,3,370425,0,1,1,2
24,2,2,1020,1,0,2,5,4,4,12,0,3,4,313380,1,0,0,1
30,1,2,540,1,1,3,4,3,3,1,0,5,3,330000,0,1,1,2
43,1,2,480,1,0,2,4,3,3,3,0,3,0,354840,0,1,0,1
31,1,2,1560,1,0,2,4,3,3,3,0,4,0,326010,0,1,0,1
20,1,3,540,1,0,2,4,4,3,2,0,4,4,300000,1,2,1,1
25,2,2,960,1,0,3,4,4,3,2,0,4,4,331815,0,1,0,2
40,1,2,420,1,1,3,4,3,3,8,0,3,0,386100,0,2,0,2
22,1,2,600,1,0,2,4,4,3,2,0,3,4,342165,0,1,0,1
40,1,2,420,0,1,3,4,1,3,2,0,3,3,416100,0,0,0,2
43,1,2,420,0,0,2,4,3,3,2,0,3,0,339720,0,0,1,1
22,1,2,840,0,1,2,4,4,4,2,0,3,4,306300,0,1,1,1
40,1,2,540,0,0,2,4,1,3,5,0,3,3,360615,0,0,0,1
39,1,3,540,0,0,2,4,1,3,5,0,3,3,490000,1,1,0,1
30,2,3,720,0,0,3,4,3,3,2,0,4,0,330870,0,1,1,2
39,2,3,420,0,0,3,4,3,4,7,0,4,0,342900,0,1,0,2
54,1,2,2100,0,1,2,5,3,3,5,0,3,0,350145,0,2,0,1
49,1,2,720,0,0,2,4,3,3,1,0,3,0,303615,0,0,1,1
41,1,2,840,0,0,3,4,3,3,8,0,3,0,450000,0,2,1,2
43,2,2,420,0,0,2,4,3,3,1,0,3,0,328080,0,1,1,1
43,1,2,420,0,0,2,4,3,3,5,0,4,0,322875,0,2,1,1
36,1,2,600,0,0,2,4,4,3,4,0,3,4,259500,0,1,0,1
52,1,2,660,0,0,2,4,2,4,3,0,4,0,404115,0,0,0,1
26,2,2,960,1,1,2,4,4,4,2,1,3,4,319200,0,2,1,1
38,1,2,1320,0,0,2,4,3,3,20,1,4,0,351855,0,1,0,1
35,2,3,960,1,1,2,5,3,3,2,0,3,0,318075,0,2,0,1
38,1,1,540,2,0,3,4,4,3,2,0,4,4,490620,0,0,0,2
59,2,1,1020,1,0,2,4,3,4,1,0,4,2,454395,0,2,1,1
52,1,1,1980,2,0,2,4,3,4,2,0,3,2,540000,0,1,1,1
43,1,1,480,1,1,3,4,1,3,2,0,4,3,383475,0,2,0,2
41,1,1,840,1,1,2,5,2,3,8,0,4,1,541815,0,0,1,1
44,1,1,900,2,0,3,5,4,3,5,0,4,4,300000,0,0,0,1
24,2,1,780,1,0,2,5,4,3,2,0,4,4,255045,1,1,0,1
40,1,1,900,1,0,2,5,4,3,3,0,4,4,267540,1,0,0,1
31,1,1,480,1,0,2,5,1,3,2,0,3,3,400000,0,1,0,1
32,1,1,900,1,0,2,4,4,3,8,0,3,4,318240,1,1,0,1
56,1,1,540,2,1,3,4,1,3,5,0,5,3,361065,0,0,0,2
41,1,1,540,1,1,2,4,4,3,2,0,3,4,260000,0,2,1,1
52,1,1,600,2,0,3,4,1,3,8,0,3,3,363225,0,1,1,2
36,1,1,420,1,0,2,4,4,3,2,0,3,4,366105,0,2,0,1
24,2,1,1380,1,1,2,4,4,3,8,0,3,4,309030,0,2,1,1
41,1,1,360,0,0,2,4,3,3,2,0,4,0,320000,0,1,0,1
37,2,1,780,0,1,2,4,3,3,3,0,4,0,327945,0,1,0,1
25,1,1,480,0,0,3,4,4,3,8,0,4,4,460000,0,0,0,2
22,1,1,420,0,1,3,4,4,3,2,0,4,4,295755,0,2,1,2
41,2,1,780,0,0,2,4,1,3,2,0,4,3,391110,0,0,1,1
33,1,1,840,0,0,3,4,1,3,3,0,4,3,423450,0,0,1,1
38,1,1,540,0,0,2,4,3,3,4,0,4,0,368835,0,0,0,1
38,1,1,1380,0,1,2,4,4,3,2,0,4,4,343140,0,0,0,1
41,1,1,300,0,0,2,4,1,3,3,0,3,3,489900,0,2,1,1
40,1,1,1080,0,1,2,4,3,4,3,0,3,2,429585,0,0,1,1
39,2,1,540,0,0,2,4,4,3,3,0,4,0,325560,0,0,1,1
53,1,2,840,1,1,3,3,3,3,7,0,2,0,286920,0,0,1,2
38,2,2,720,1,0,3,3,4,3,2,0,2,4,278535,1,0,0,2
45,1,2,1860,2,0,3,3,3,4,5,0,2,0,354135,0,0,0,2
28,2,2,960,2,0,3,3,3,3,2,0,2,0,309390,0,0,1,2
50,1,2,660,0,0,3,3,3,4,5,0,2,0,320000,0,0,0,2
41,1,2,1020,0,0,3,3,1,3,5,0,1,3,332085,0,0,0,2
31,1,3,1020,1,1,3,3,4,3,12,0,2,4,255615,0,0,1,1
49,1,2,840,0,0,3,3,3,3,5,0,2,0,331905,0,0,0,2
25,1,2,600,1,0,3,3,3,3,2,0,1,0,317310,0,0,1,2
43,1,2,480,1,0,3,3,3,3,6,0,2,0,334980,0,1,0,2
31,1,2,2040,2,0,3,3,3,3,3,0,2,0,310395,0,0,0,2
37,1,2,660,0,1,3,3,3,3,5,0,2,0,346125,0,0,0,2
45,2,2,540,0,0,3,3,3,3,2,0,2,2,370965,0,1,0,2
35,1,2,480,1,0,2,4,4,4,7,0,4,4,271410,0,0,1,1
27,2,2,1260,1,1,1,4,4,3,3,0,3,4,300000,0,1,1,0
49,1,2,900,1,1,2,4,3,4,6,0,4,2,471120,0,1,0,1
46,1,2,1200,0,0,2,4,3,3,16,0,3,0,357855,0,1,0,1
20,1,1,720,1,0,3,4,4,4,12,1,3,4,315060,1,1,0,2
45,2,2,540,1,1,2,4,3,3,6,1,3,0,300000,1,0,0,1
48,1,1,600,0,0,2,4,3,3,4,1,4,2,473325,0,0,0,1
45,1,1,420,1,0,2,6,4,3,12,0,3,4,354105,0,0,1,1
32,2,2,1800,0,0,3,4,3,3,3,0,2,0,369285,0,0,0,2
25,1,1,540,2,0,3,3,4,3,8,0,2,4,258930,0,1,0,2
31,1,2,960,0,0,3,4,4,3,5,1,1,4,342900,1,2,0,2
37,2,1,960,0,1,3,3,4,3,3,0,2,4,315465,0,0,0,2
33,1,1,780,0,0,3,3,4,3,3,0,2,4,339435,1,2,1,2
39,1,2,780,0,0,3,4,3,3,2,0,2,0,323820,0,0,0,2
30,1,1,780,1,1,1,4,4,3,2,0,4,4,255270,0,2,1,0
37,1,1,1320,1,0,2,4,4,3,5,0,4,4,300000,0,0,0,1
36,2,1,1560,0,0,2,4,3,3,7,0,4,0,345240,0,1,0,1
50,2,1,480,0,1,1,3,3,3,1,1,2,2,526770,0,1,1,0
22,2,1,840,0,0,3,3,4,3,2,0,2,4,264315,0,2,0,2
40,2,1,1740,0,1,2,6,1,3,4,0,4,3,501375,1,0,1,1
50,1,1,1140,0,1,2,3,3,4,5,0,3,2,565035,0,0,1,0
31,2,2,1020,1,0,3,5,4,4,4,0,4,4,302100,1,0,1,2
20,1,3,780,1,1,2,5,4,3,3,0,3,4,306240,0,1,1,1
21,2,2,1500,1,1,2,5,4,3,2,0,4,4,262605,1,1,1,1
41,2,2,1920,1,1,2,5,3,3,1,0,4,0,333630,0,0,0,1
37,1,2,420,1,1,2,5,4,3,4,0,3,4,316545,0,1,1,1
37,1,2,360,2,1,2,5,4,3,5,0,4,4,321120,0,0,1,1
50,1,2,840,0,0,1,3,2,3,2,0,2,1,530895,0,0,1,0
51,1,1,960,0,0,1,3,3,3,1,0,2,2,560550,0,2,1,0
40,2,2,480,1,0,2,5,1,3,8,1,2,3,435585,0,1,0,1
37,2,3,420,0,1,2,5,1,4,2,0,3,3,470970,0,0,1,1
33,2,2,1380,0,0,2,5,3,3,3,0,4,0,323160,0,0,0,1
36,2,1,780,1,0,2,5,1,3,2,0,2,3,441165,0,1,0,1
38,1,1,720,1,0,3,5,3,3,3,0,3,0,310000,0,0,1,2
20,2,1,960,1,0,3,5,4,3,3,0,3,4,343230,0,0,1,2
39,1,1,420,1,0,2,5,4,3,4,0,3,4,307905,0,2,0,1
39,1,1,1500,1,0,2,5,3,4,7,0,4,0,348840,0,1,0,1
19,1,1,480,1,0,3,5,4,4,7,0,5,4,300000,1,2,1,2
35,2,3,1020,1,1,3,5,1,3,2,0,4,3,323160,0,2,1,2
29,1,1,420,0,0,3,5,4,3,1,0,3,4,401580,0,0,1,2
26,1,1,480,0,0,3,5,4,3,3,0,5,4,357120,0,0,1,2
40,2,1,540,0,1,2,5,3,3,2,0,3,2,547680,0,0,1,1
27,1,1,480,0,0,2,5,4,3,3,0,4,4,298635,0,0,1,1
30,2,1,420,0,0,3,5,4,3,7,0,3,4,267495,0,1,1,2
30,2,1,1320,0,0,2,5,4,3,3,0,4,4,310000,0,2,1,1
55,1,1,1920,0,1,2,5,3,3,1,0,4,0,300000,0,0,1,1
51,1,1,1080,0,1,3,5,3,4,6,0,5,0,550000,0,2,1,2
30,2,1,780,0,0,2,5,3,3,1,0,5,0,299370,0,0,1,1
40,1,1,540,1,0,3,6,4,3,5,0,4,4,310000,0,2,0,2
32,2,2,540,1,1,1,5,4,3,3,0,3,4,256455,0,1,0,0
51,2,2,1020,1,0,1,6,4,3,5,0,2,4,301215,0,1,1,0
38,1,1,480,0,1,3,6,4,3,5,0,3,4,312480,0,1,1,2
18,1,2,540,0,1,2,5,1,4,3,1,3,3,412260,0,1,1,1
45,1,1,600,1,0,2,5,3,3,3,0,3,0,319740,0,0,0,1
45,1,2,540,1,1,3,5,3,4,3,0,1,0,342060,0,2,0,2
54,2,2,540,0,0,2,6,1,3,5,0,3,3,349260,1,0,0,1
54,1,1,1680,0,0,3,5,3,3,5,0,4,2,545625,0,0,0,0
38,2,1,480,1,0,3,3,3,3,2,0,4,2,343140,0,2,1,0
49,2,1,420,2,0,2,4,4,3,7,0,2,4,500000,0,1,1,0
46,1,2,660,0,0,3,4,2,3,3,0,2,1,459615,0,0,1,2
37,1,1,600,1,0,3,4,4,3,3,0,2,4,323670,1,1,0,2
40,1,3,660,1,1,2,2,1,4,7,0,2,3,440000,0,2,1,1
41,2,2,780,1,0,2,3,3,3,3,0,2,0,300000,0,0,0,1
28,1,2,2040,1,1,2,3,3,3,2,0,2,0,339825,0,0,0,1
54,1,2,2040,1,1,2,3,1,3,5,0,2,3,341640,0,0,1,1
37,1,1,900,2,0,1,4,4,4,1,0,4,4,261960,1,1,0,0
49,2,2,480,2,1,1,4,1,4,2,0,3,3,366465,0,0,1,0
32,2,1,540,1,1,1,4,4,4,1,1,3,4,274050,1,1,1,0
38,1,1,480,1,1,2,1,4,3,8,0,1,4,267360,0,0,1,1
38,2,1,540,1,0,2,3,4,3,2,0,2,4,260910,0,0,0,1
55,2,1,840,0,1,1,4,3,5,20,0,4,2,488490,0,1,1,0
33,2,2,1320,0,0,1,4,1,4,2,0,3,3,347490,0,1,0,0
50,1,1,660,0,0,2,2,3,3,3,1,1,0,400000,0,1,0,1
45,2,1,1920,1,1,2,2,3,3,3,1,2,0,364365,0,1,0,1
25,2,2,1920,1,1,1,4,4,3,1,0,2,4,252525,1,1,0,0
36,1,2,660,0,0,2,4,3,3,5,0,2,0,356520,0,2,0,1
48,2,2,420,1,0,1,4,4,3,2,0,2,4,242280,1,1,0,0
30,1,1,1080,0,0,2,4,3,3,2,0,2,0,344520,0,2,1,1
25,2,1,840,1,0,1,4,4,3,7,0,2,4,300000,0,1,1,0
28,1,2,540,1,0,2,3,4,3,2,0,3,4,259050,0,0,0,1
34,2,2,780,1,1,2,3,3,3,3,0,4,0,293505,0,1,1,1
22,2,2,1020,1,0,2,0,4,3,1,0,4,4,257865,1,0,1,1
41,1,2,420,1,1,2,3,3,3,4,0,4,0,326325,0,1,1,1
51,2,2,420,1,0,2,4,2,3,24,0,2,1,500000,0,0,1,1
51,2,2,1380,1,1,1,3,3,4,1,0,4,0,366045,0,2,1,0
53,2,3,840,1,0,1,3,3,4,8,0,4,3,449235,0,1,0,0
57,2,3,1020,1,0,1,3,3,4,4,0,4,2,400000,0,0,1,0
36,1,2,900,2,1,1,3,3,4,1,0,3,2,300000,0,2,1,0
37,2,2,780,1,1,1,3,1,4,1,0,4,3,410000,0,2,1,0
38,1,2,480,1,0,1,3,2,5,2,0,3,1,300000,0,2,1,0
29,2,2,900,1,1,1,3,1,4,2,0,3,3,352830,0,2,1,0
49,1,2,900,1,1,1,3,4,4,5,0,3,4,350955,0,2,1,0
37,2,2,1080,2,0,1,3,4,4,1,0,4,4,252480,1,2,0,0
55,2,2,540,1,0,1,4,1,4,4,0,4,3,400000,0,2,0,0
43,1,1,1440,1,1,1,3,4,4,1,0,4,4,260000,0,1,1,0
45,1,2,1020,1,0,1,3,4,4,2,0,4,4,261195,1,0,1,0
46,1,2,900,1,1,2,3,3,4,2,0,4,0,355785,0,0,1,0
27,1,3,300,2,0,1,3,1,4,2,0,4,3,400000,0,0,0,0
60,1,3,1020,1,0,1,3,2,4,1,0,5,3,370000,0,0,1,0
52,2,2,660,1,0,1,3,4,4,8,0,4,4,268215,0,0,0,0
55,2,1,660,1,0,1,3,3,5,4,0,4,2,292830,0,2,1,0
48,2,1,720,2,0,1,3,1,4,1,0,4,3,400000,0,1,1,0
24,1,1,420,2,0,1,3,4,4,2,0,4,4,267045,1,1,0,0
30,2,1,900,1,1,1,3,4,4,1,0,3,4,261045,1,0,1,0
34,2,2,1020,0,0,2,2,3,3,2,0,4,0,344160,0,1,0,1
37,2,2,1500,0,0,2,2,3,3,12,0,4,0,358860,0,1,1,1
38,2,1,1680,1,0,1,3,4,4,4,1,3,4,282600,1,2,0,0
33,2,1,480,2,1,1,3,4,4,4,1,3,4,258960,1,2,1,0
50,2,1,960,2,1,1,3,1,4,2,1,3,3,444405,0,0,1,0
38,1,1,1080,2,1,1,3,4,4,2,1,4,4,280000,1,2,1,0
41,1,2,420,1,0,2,2,3,3,2,1,3,0,360000,0,0,0,1
31,2,2,840,0,1,1,3,1,4,2,0,4,3,300000,0,2,1,0
50,2,1,1020,0,0,1,3,3,4,6,0,4,2,458220,0,1,1,0
49,2,1,960,0,1,1,3,1,4,20,0,4,3,363540,0,1,1,0
54,1,1,960,0,0,1,3,1,4,2,0,4,3,372000,0,2,1,0
22,1,2,780,1,0,2,4,4,3,3,0,2,4,254130,1,1,0,1
31,1,3,1440,0,0,2,3,1,3,3,0,2,3,379020,1,0,1,1
51,2,3,960,0,0,2,3,1,3,3,0,2,3,432825,0,1,1,1
54,1,2,720,1,0,2,3,2,3,5,0,1,1,417405,0,0,0,1
40,2,3,840,1,0,2,3,3,3,2,0,2,0,347355,0,1,1,1
51,1,3,900,1,0,2,3,3,3,28,0,1,0,420270,0,0,1,1
49,1,2,1800,1,0,2,3,3,3,3,0,2,0,400000,0,0,0,1
43,0,3,780,1,1,2,3,3,3,4,0,2,0,303285,0,1,1,1
52,1,2,1680,1,0,2,3,3,3,5,0,2,0,346605,0,0,0,1
53,2,2,960,1,0,3,3,3,3,3,0,1,2,458550,0,0,1,2
33,1,1,1260,1,1,2,1,4,3,2,0,4,4,266925,1,0,1,1
38,1,1,1380,2,0,2,2,4,3,7,0,4,4,343140,0,0,0,1
44,1,1,840,1,0,2,3,4,3,4,0,5,4,312195,0,0,0,1
37,1,2,780,1,0,3,4,4,3,3,0,4,4,345825,0,1,0,2
33,1,2,780,1,0,3,3,2,3,6,0,5,1,400000,0,0,0,1
30,1,2,900,1,0,3,4,4,3,7,0,5,4,318525,0,1,0,2
38,1,1,360,0,1,2,3,4,3,1,0,4,4,254790,1,1,1,1
38,2,2,960,0,1,1,3,1,4,2,1,3,3,400000,0,1,0,0
29,1,3,1020,0,1,2,3,3,3,3,0,2,0,324870,0,0,1,1
40,1,2,780,0,0,2,3,3,3,3,0,2,0,350000,0,2,1,1
48,1,2,360,1,0,2,3,3,3,1,0,2,0,300000,0,0,0,1
31,1,2,360,1,0,2,3,3,3,3,0,2,0,424350,0,0,1,1
39,2,2,780,0,0,2,3,3,3,3,0,2,0,316980,0,1,1,1
32,1,2,660,1,0,2,3,2,4,2,0,1,1,555450,0,0,0,1
35,1,2,1920,1,0,3,3,3,3,5,0,2,0,351060,0,0,0,2
40,2,2,1620,1,1,2,3,3,3,3,0,2,0,349200,0,2,0,1
43,1,3,900,0,0,2,3,3,3,3,0,1,0,451395,0,1,0,1
30,2,2,1980,1,1,2,3,3,3,3,0,2,0,344325,0,0,0,1
32,1,2,1320,0,0,2,3,3,3,2,0,1,0,307890,0,2,0,1
42,1,3,780,1,0,2,3,3,3,5,0,1,0,345450,0,1,0,1
37,2,2,600,1,0,3,4,4,3,3,0,2,4,394320,0,1,0,2
40,2,2,960,0,0,2,3,3,4,2,0,2,0,330000,0,0,0,1
30,1,2,540,0,0,2,3,4,3,2,0,1,4,253110,0,2,0,1
30,1,2,480,0,0,2,3,4,3,5,0,2,4,332700,0,2,1,1
43,2,2,540,0,1,2,3,3,3,5,0,2,0,308460,0,2,0,1
35,2,2,840,0,0,2,3,3,3,2,0,2,0,390765,0,2,0,1
40,1,3,600,1,1,2,3,3,3,2,0,1,0,330000,0,2,1,1
41,2,2,1560,1,1,2,3,3,3,7,0,2,0,336195,0,1,0,1
30,1,2,1620,2,0,2,3,3,3,5,0,2,0,330000,0,1,0,1
27,2,2,840,1,0,2,3,4,3,12,0,2,4,307770,0,2,1,1
36,1,2,1320,1,0,3,3,1,3,1,0,2,3,381765,0,0,1,2
20,1,2,1500,1,1,2,3,4,3,3,0,2,4,295620,1,1,0,1
38,2,3,1260,0,0,2,3,3,3,3,0,2,0,342495,0,1,0,1
45,1,2,1800,0,0,2,3,3,3,8,0,2,0,317640,0,0,0,1
40,2,2,780,1,0,2,3,3,3,1,0,1,0,340000,0,2,1,1
42,1,2,2040,0,1,2,3,3,3,3,0,2,0,318075,0,1,0,1
47,1,2,840,0,1,3,3,1,4,2,0,1,3,385545,0,0,0,2
33,1,2,1380,0,1,2,3,1,3,5,0,2,3,348450,0,0,1,1
43,1,2,600,1,0,3,3,1,3,2,0,1,0,365175,0,2,1,2
41,1,2,420,0,1,3,3,1,3,5,0,1,3,394530,0,1,0,2
33,1,2,420,1,0,2,3,3,3,7,0,2,0,300000,1,0,0,1
40,1,2,1920,1,0,2,3,3,3,3,0,2,0,340320,0,2,1,1
57,1,2,660,1,1,2,3,2,4,6,0,1,1,521385,0,0,1,1
45,1,2,840,1,0,2,3,1,3,8,0,1,3,314655,0,0,1,1
44,1,2,780,0,0,2,4,3,3,3,0,2,0,307740,0,0,0,1
30,1,2,1260,0,0,2,3,4,3,2,0,2,4,256560,0,2,1,1
32,2,2,900,0,0,3,3,1,3,2,0,2,0,300000,0,0,0,1
42,2,1,780,1,1,2,3,3,3,3,0,2,0,319830,0,2,1,1
40,1,1,780,1,0,2,3,3,3,4,0,2,0,340000,0,0,1,1
22,1,1,480,1,1,2,3,4,3,3,0,1,4,260475,0,1,0,1
36,2,1,1500,1,0,2,3,4,3,3,0,2,4,316575,0,2,0,1
38,1,1,420,1,0,2,3,4,3,4,0,2,4,263805,0,0,0,1
50,1,2,600,1,1,2,4,3,3,2,1,1,0,365610,0,2,0,1
25,1,2,780,0,0,2,4,4,3,3,1,2,4,310845,1,1,0,1
39,2,2,1800,0,1,3,3,3,4,6,1,2,0,300000,0,1,1,2
50,2,2,840,0,1,3,3,3,3,4,0,2,2,529785,0,1,1,2
50,1,3,480,1,1,1,4,1,4,2,0,2,3,362835,0,1,1,0
37,1,2,900,0,0,2,3,2,3,2,0,2,1,506400,0,0,0,1
37,2,2,900,2,0,1,4,4,4,1,0,2,4,263925,1,1,0,0
47,2,1,720,1,1,1,4,1,4,2,0,2,3,450390,0,2,1,0
51,1,2,900,0,1,1,4,3,4,5,0,2,2,470000,0,2,1,0
47,2,1,780,0,1,1,4,1,4,1,0,1,3,400000,0,0,0,0
52,2,1,840,1,0,1,5,1,4,24,0,3,3,374220,0,0,1,0
37,1,2,900,1,0,3,3,1,3,3,1,3,3,464940,0,0,0,2
35,1,1,540,1,0,3,4,4,3,6,0,4,4,329610,0,1,1,2
38,1,1,1440,1,1,3,3,4,3,2,0,3,4,343140,0,2,1,2
34,1,1,420,1,1,2,3,4,3,3,0,1,4,400000,0,2,0,1
30,1,1,600,0,1,3,3,3,3,5,0,2,0,324570,0,2,0,2
48,1,1,600,2,1,3,3,4,3,20,0,2,4,311445,0,1,0,2
27,1,1,480,1,0,2,3,4,3,2,0,2,4,372600,0,0,0,1
47,1,1,480,1,0,3,3,4,3,2,0,2,4,262710,0,0,0,2
29,2,1,1440,1,0,2,3,4,3,1,0,2,4,266910,1,0,1,1
30,1,1,900,0,1,2,3,3,3,3,0,2,0,400000,0,0,0,1
42,1,1,1500,2,0,2,4,3,3,4,0,1,0,320000,0,0,0,1
42,2,1,480,0,0,3,3,1,3,2,0,1,3,423645,0,1,0,2
20,1,1,1860,0,0,3,4,3,3,2,0,2,0,370560,0,1,0,2
46,2,1,480,0,0,3,3,3,3,1,0,2,0,316605,0,0,1,1
34,1,1,780,1,1,2,3,3,3,1,0,1,0,286440,0,0,1,1
32,1,1,960,1,0,2,3,3,3,12,0,2,0,400000,0,0,1,1
42,1,1,360,0,1,2,3,3,3,3,0,2,0,306270,0,0,0,1
30,1,1,420,0,0,2,3,4,3,3,0,2,4,300000,0,0,1,1
50,2,1,720,0,0,2,3,1,3,7,0,2,3,500000,0,1,1,1
56,1,1,780,1,1,2,3,3,3,1,0,2,0,384405,0,0,1,1
60,1,1,420,0,0,3,3,1,3,2,0,2,3,343545,0,1,1,2
45,2,1,600,2,0,2,3,3,3,3,0,2,0,331305,0,0,0,1
46,1,1,600,1,0,2,4,3,3,2,0,2,0,331455,0,2,0,1
52,1,2,1800,1,1,3,3,3,3,4,0,4,0,366405,0,0,0,2
21,2,2,600,1,1,2,3,4,3,3,0,2,4,255075,1,0,1,1
38,1,2,600,1,1,2,3,3,3,1,0,1,0,272730,0,1,0,1
