id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,IsFamily,FreaqencySeg,Monetary,MonetarySeg,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6,TypeofContact_CityTier,TypeofContact_Occupation,TypeofContact_Gender,TypeofContact_ProductPitched,TypeofContact_PreferredPropertyStar,TypeofContact_Passport,TypeofContact_PitchSatisfactionScore,TypeofContact_Designation,TypeofContact_Marry,TypeofContact_Car,TypeofContact_Child,CityTier_Occupation,CityTier_Gender,CityTier_ProductPitched,CityTier_PreferredPropertyStar,CityTier_Passport,CityTier_PitchSatisfactionScore,CityTier_Designation,CityTier_Marry,CityTier_Car,CityTier_Child,Occupation_Gender,Occupation_ProductPitched,Occupation_PreferredPropertyStar,Occupation_Passport,Occupation_PitchSatisfactionScore,Occupation_Designation,Occupation_Marry,Occupation_Car,Occupation_Child,Gender_ProductPitched,Gender_PreferredPropertyStar,Gender_Passport,Gender_PitchSatisfactionScore,Gender_Designation,Gender_Marry,Gender_Car,Gender_Child,ProductPitched_PreferredPropertyStar,ProductPitched_Passport,ProductPitched_PitchSatisfactionScore,ProductPitched_Designation,ProductPitched_Marry,ProductPitched_Car,ProductPitched_Child,PreferredPropertyStar_Passport,PreferredPropertyStar_PitchSatisfactionScore,PreferredPropertyStar_Designation,PreferredPropertyStar_Marry,PreferredPropertyStar_Car,PreferredPropertyStar_Child,Passport_PitchSatisfactionScore,Passport_Designation,Passport_Marry,Passport_Car,Passport_Child,PitchSatisfactionScore_Designation,PitchSatisfactionScore_Marry,PitchSatisfactionScore_Car,PitchSatisfactionScore_Child,Designation_Marry,Designation_Car,Designation_Child,Marry_Car,Marry_Child,Car_Child,AgeNull,DurationOfPitchNull,NumberOfTripsNull,MonthlyIncomeNull,ProdTaken
2439,43,1,1,6.660575149839686,1,1,3,2,4,3,3,0,2,4,12.690444431659088,0,0,1,4,0,6,49.49273328347044,1,6,0.6005487379113613,7.050246906477271,12.563539987342498,1.3862943611198906,2.386294361119891,11,1.0,1,0,17.592691555714307,2,0.134929906542056,0.3,0.2477064220183486,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,2,2,0,0,0,2,8,0,2,0,3,5,1,2,1,2,7,2,2,2,5,4,3,3,3,8,3,5,3,3,0,0,2,7,0,5,0,2,0,2,11,0,2,0,7,1,6,0,2,0,2,6,2,2,2,2,13,9,8,7,2,0,7,2,5,2,0,0,0,0,0
2440,55,1,1,6.734591659972948,0,1,4,5,1,4,2,0,2,3,13.067127584731484,2,0,3,5,0,20,50.9617975804528,1,0,1.4848710218668504,6.701091069093068,18.685992446166026,1.0986122886681098,3.147918433002165,1,0.8,1,0,14.355706942180046,2,0.134929906542056,0.1088435374149659,0.0866141732283464,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,2,5,0,2,2,2,8,2,3,0,8,1,1,1,4,2,7,1,1,2,9,1,1,4,5,10,1,1,5,10,1,3,2,7,1,1,0,7,2,3,10,1,1,4,13,2,9,2,3,3,8,6,3,3,2,6,12,12,8,11,1,4,15,5,10,7,0,0,0,0,0
2441,26,2,1,6.398594934535208,1,1,3,5,4,5,7,0,2,4,12.644330802262578,1,0,2,2,0,15,49.31289012882405,1,12,1.5628431088873729,7.024628223479211,12.517887494239954,2.079441541679836,6.158883083359672,11,0.6,1,1,26.29314673696673,3,0.1433155080213903,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,1,3,1,3,5,3,5,3,4,3,5,5,1,2,6,2,7,2,6,2,8,4,3,7,3,8,3,4,3,7,0,5,2,7,0,0,0,4,12,2,11,0,0,0,9,4,12,12,6,5,10,6,2,4,2,4,13,7,8,10,0,0,10,0,7,4,0,0,0,0,0
2442,40,2,2,6.928537818164665,0,1,3,4,3,3,7,0,2,2,13.037395728760298,1,0,2,4,0,12,33.897228894776774,1,4,1.1546447764240044,8.357304954333525,20.07758942229086,2.079441541679836,3.079441541679836,14,0.8,1,1,27.11050227370342,3,0.1433155080213903,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0454545454545454,0.0505050505050505,4,1,1,4,1,3,5,4,4,3,5,6,0,7,0,3,10,7,0,0,6,1,6,1,5,10,7,6,5,6,4,0,2,7,4,0,0,4,5,4,8,2,3,5,11,1,6,5,0,0,4,6,4,4,2,4,10,7,8,10,3,5,12,0,7,4,0,0,0,0,0
2443,54,2,1,7.496097345175956,1,0,3,5,1,4,2,1,2,3,12.781536472965266,0,0,2,5,0,25,38.3446094188958,1,2,1.3340274998476918,6.554634088700136,14.95439767336936,1.0986122886681098,3.147918433002165,8,0.8,1,0,14.04195303725929,2,0.134929906542056,0.0777777777777777,0.15,0.2,0.0970464135021097,0.1951219512195122,0.0952380952380952,1,3,3,1,3,1,5,1,5,3,5,5,2,1,4,1,7,1,2,2,8,3,2,2,4,8,2,5,3,7,3,2,3,5,3,2,2,5,2,1,10,1,7,4,8,3,9,2,5,3,5,9,1,5,0,5,12,9,8,10,4,4,9,2,6,4,0,0,0,0,0
2444,41,1,2,6.293419278846481,0,0,3,5,3,5,3,0,1,0,12.772127657094495,2,0,2,4,0,15,25.54425531418899,1,2,0.7944806755218203,8.187261318650318,16.859208507364734,1.3862943611198906,4.772588722239782,15,0.8,1,0,17.7059285505335,2,0.134929906542056,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,5,2,5,6,2,6,7,3,0,6,6,3,7,7,3,11,8,3,0,6,5,6,6,5,9,8,1,5,6,5,4,1,6,7,3,2,5,10,4,12,4,5,5,11,4,13,14,7,5,10,7,6,3,2,4,15,11,6,9,11,6,13,5,8,4,0,0,0,0,0
2445,31,1,2,6.758887335074452,1,0,2,3,3,5,3,0,1,0,12.58087577645635,0,1,1,3,0,6,25.1617515529127,1,3,0.4438600395706927,7.742077400896213,13.58734583857286,1.3862943611198906,4.772588722239782,21,0.8,1,0,17.440797146851263,2,0.134929906542056,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,2,2,5,6,2,6,7,2,2,3,3,3,7,7,3,11,8,5,3,4,3,4,7,3,13,9,5,2,3,5,4,1,6,7,2,3,3,10,4,12,4,6,3,5,4,13,14,8,4,9,7,6,2,3,2,15,10,7,8,9,7,5,4,5,3,0,1,0,0,0
2446,55,1,2,6.803505257608338,1,1,2,3,1,4,1,0,1,1,12.836681968955656,0,1,1,5,0,6,33.3753731192847,1,3,0.4409491705242838,7.899496596280401,17.329520658090136,0.6931471805599453,2.539720770839918,36,0.8,1,0,8.897709914526299,1,0.180327868852459,0.1088435374149659,0.0866141732283464,0.0761421319796954,0.0970464135021097,0.0576923076923076,0.0967741935483871,0,2,0,2,2,2,6,10,2,2,3,3,0,3,2,3,11,14,5,3,4,4,2,2,3,13,10,5,2,3,1,3,2,8,8,5,1,2,2,3,9,20,7,1,6,2,7,8,5,2,3,7,8,2,3,2,20,10,7,8,13,9,16,4,5,3,0,0,0,0,0
2447,28,1,2,6.928537818164665,1,1,3,3,4,4,2,0,2,4,12.473026362331472,1,1,2,2,0,9,32.42986854206183,1,12,0.8659835823180034,7.6757085306655215,12.348296098708158,1.0986122886681098,3.147918433002165,5,0.8,1,0,13.703020038538646,2,0.134929906542056,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,0,2,0,0,2,2,8,0,0,2,6,3,0,0,2,3,10,0,0,3,6,4,3,2,3,8,3,4,2,7,0,3,2,7,0,0,1,4,3,2,11,0,0,2,9,2,9,3,4,2,5,6,2,4,3,4,13,7,5,10,0,2,10,3,7,5,0,0,0,0,0
2448,29,2,2,7.313886831633462,1,0,2,3,4,5,1,0,1,4,12.46292559672676,1,1,1,2,0,6,24.92585119345352,1,18,0.4101786189833605,8.33640508142258,12.338296340759491,0.6931471805599453,3.386294361119891,5,0.6,1,0,8.638641738899528,1,0.180327868852459,0.3059701492537313,0.2786885245901639,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,4,3,3,3,5,3,7,3,4,1,4,3,3,0,7,3,11,0,0,3,4,3,3,7,3,13,3,4,2,3,2,4,1,6,2,4,3,3,12,2,13,0,0,2,7,4,13,12,6,4,9,7,2,4,3,2,16,8,7,8,0,2,7,3,4,3,0,0,0,0,1
2449,33,2,2,6.580639137284949,0,0,2,3,1,4,5,0,2,0,12.78742476418134,2,1,1,3,0,6,25.57484952836268,1,3,0.9117655405239998,8.553461380723302,16.879400688719368,1.791759469228055,4.187639203842083,15,0.8,1,1,22.91198940826324,3,0.1433155080213903,0.032258064516129,0.0120481927710843,0.0580912863070539,0.0684410646387832,0.0331858407079646,0.0375782881002087,4,1,3,1,3,3,5,6,1,1,4,6,3,3,2,3,10,8,3,3,4,5,1,4,5,10,8,1,1,4,3,2,1,5,7,3,3,3,2,3,10,5,1,1,6,2,9,9,3,2,3,6,6,3,3,2,14,12,5,7,11,7,5,1,3,3,0,0,0,0,0
2450,43,2,2,6.293419278846481,1,0,2,3,1,4,3,0,2,3,12.910050957043776,0,1,1,4,0,6,25.82010191408755,1,3,0.9533768106261844,7.944646742796167,15.104759619741218,1.3862943611198906,3.579441541679836,3,0.8,1,0,17.897130843520234,2,0.134929906542056,0.0519480519480519,0.056338028169014,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,4,3,3,1,3,3,5,1,5,1,4,3,3,3,2,3,10,3,5,3,4,3,2,2,3,8,2,5,2,3,3,2,1,5,3,2,3,3,2,3,10,1,7,1,6,2,9,2,5,2,3,6,3,2,3,2,12,9,5,7,4,1,6,4,5,3,0,0,0,0,0
2451,35,0,2,6.985641817639208,0,0,2,3,3,4,1,0,2,0,12.557665698507098,0,0,1,3,1,6,25.115331397014195,1,3,0.8589046155858725,8.049785704171216,16.576118722029367,0.6931471805599453,2.539720770839918,15,1.0,1,0,8.704310573334531,1,0.180327868852459,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,8,6,4,6,7,4,11,8,6,4,9,6,3,7,2,3,10,8,5,0,4,5,6,4,5,10,8,7,5,4,5,2,1,5,7,2,2,3,4,4,8,4,6,5,5,2,9,9,5,3,3,6,6,2,2,2,14,9,8,7,9,6,5,2,5,2,0,0,0,0,0
2452,35,1,3,7.090909822079984,1,1,3,3,3,3,2,0,2,0,13.065985599964955,0,1,1,3,0,9,16.98578127995444,1,2,0.8461537589036795,10.452788479971964,14.111264447962151,1.0986122886681098,2.09861228866811,35,0.8,1,0,14.354452343682064,2,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,5,2,0,5,0,2,8,7,2,2,3,4,5,5,5,4,12,12,8,4,3,4,4,3,3,8,9,5,2,3,4,0,2,7,6,5,1,2,5,4,8,4,6,3,5,1,6,6,2,1,2,6,6,2,3,2,14,9,5,7,9,7,5,4,5,3,0,0,0,0,0
2453,45,2,2,6.803505257608338,0,1,2,2,1,3,5,0,2,3,12.795360960169534,0,0,1,4,0,4,33.26793849644079,1,3,0.5879322273657117,8.202154461647135,18.29736617304244,1.791759469228055,2.791759469228055,20,1.0,1,1,22.92620916257474,3,0.1433155080213903,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,4,1,1,1,1,3,5,1,5,3,4,6,0,3,0,3,10,3,5,0,4,1,1,1,5,10,1,7,5,4,1,0,2,7,1,5,0,2,1,3,10,1,7,4,6,1,6,1,2,0,2,6,3,2,2,2,12,9,8,7,4,4,6,2,5,2,0,0,0,0,0
2454,46,1,3,6.928537818164665,1,1,2,3,1,3,2,1,3,3,12.899222326086994,0,1,1,4,0,16,16.768989023913093,1,3,1.298975373477005,10.319377860869594,15.092090121521784,1.0986122886681098,2.09861228866811,22,1.0,1,0,14.17124416170121,2,0.134929906542056,0.0909090909090909,0.2916666666666667,0.2333333333333333,0.0790513833992094,0.21875,0.0784313725490196,5,2,0,2,0,0,4,2,2,2,3,4,5,8,5,5,14,10,8,4,3,4,2,3,4,5,2,5,2,3,1,0,0,3,1,5,1,2,1,1,5,1,7,1,6,0,3,1,2,1,2,4,1,5,1,3,4,4,3,6,4,1,6,4,5,3,0,0,0,0,1
2455,25,2,3,6.293419278846481,1,0,2,3,4,3,2,1,3,4,12.460951270066143,1,0,0,2,0,16,12.460951270066143,0,36,1.4300652159392766,12.460951270066143,12.336341757365483,1.0986122886681098,2.09861228866811,4,1.0,0,0,13.689754193789154,2,0.134929906542056,0.3059701492537313,0.5833333333333334,0.6304347826086957,0.4080459770114942,0.6170212765957447,0.4139941690962099,3,3,3,3,1,1,3,3,4,3,1,4,4,4,5,5,14,4,4,5,2,3,3,3,4,5,3,4,3,2,2,1,3,4,2,4,2,1,0,0,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,5,4,2,0,0,0,0,0,0,0,0,0,0,1
2456,38,1,2,7.273092595999522,1,0,2,1,4,3,1,0,5,4,12.495457018246348,2,1,0,3,0,2,24.990914036492697,0,18,0.6874654672690667,9.15418096574824,12.370502448063885,0.6931471805599453,1.6931471805599454,5,1.0,0,0,8.661190802005438,1,0.180327868852459,0.217391304347826,0.1778846153846154,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,0,2,2,0,0,2,2,0,3,2,0,3,3,0,0,3,2,0,3,3,0,3,3,3,3,2,3,3,2,2,2,1,1,2,2,3,3,1,0,2,15,0,8,2,0,1,5,0,1,1,0,2,2,3,3,1,18,3,2,1,8,2,0,1,1,1,1,0,0,0,0
2457,25,2,1,6.660575149839686,2,1,2,3,4,4,8,1,2,4,12.429220196836384,1,1,1,2,0,16,48.47395876766191,1,18,0.900823106867042,7.20534504164428,16.406570659824027,2.19722457733622,4.795836866004329,2,0.8,1,1,27.309788093612628,3,0.1433155080213903,0.4719626168224299,0.6470588235294118,0.6304347826086957,0.4080459770114942,0.6170212765957447,0.4139941690962099,1,4,1,3,3,1,5,3,4,1,4,2,1,2,4,1,7,2,6,1,5,0,0,5,0,11,0,0,4,5,0,3,0,7,0,0,1,2,3,0,11,0,0,2,7,3,9,3,4,2,3,9,0,0,1,3,13,7,5,7,0,2,7,3,4,3,0,0,0,0,1
2458,33,1,2,6.580639137284949,0,1,2,1,3,3,2,0,4,4,12.611541086966117,1,0,0,3,0,2,32.790006826111906,0,12,0.6078436936826666,9.701185451512398,15.259964715229003,1.0986122886681098,2.09861228866811,12,0.8,0,0,13.855194017183749,2,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.2371134020618556,0.2747663551401869,0,5,0,5,0,2,0,0,0,0,0,6,0,7,0,3,0,0,0,0,0,1,6,1,5,1,6,6,5,1,4,0,2,0,0,0,0,0,5,4,3,10,3,5,2,1,0,0,0,0,0,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2459,56,2,3,6.293419278846481,1,0,2,4,4,4,5,0,3,4,12.830033185831212,2,0,1,5,0,8,12.830033185831212,1,9,1.906753621252369,11.663666532573828,12.7017328539729,1.791759469228055,4.187639203842083,4,0.8,1,1,22.988333451223266,3,0.1433155080213903,0.1212121212121212,0.1,0.1492537313432835,0.1923076923076923,0.1538461538461538,0.1973684210526315,3,3,3,3,3,3,3,3,1,3,4,4,4,4,3,4,14,4,7,5,3,3,3,2,3,5,3,3,3,3,2,2,1,4,2,3,2,3,3,2,4,0,8,0,7,2,4,3,3,3,3,3,2,3,2,2,6,6,4,6,8,0,7,5,3,2,0,0,0,0,0
2460,21,1,2,7.313886831633462,2,1,2,3,4,4,2,0,4,4,12.429899963023,1,0,1,2,0,6,32.3177399038598,1,18,1.6407144759334422,8.69223773637972,16.407467951190362,1.0986122886681098,3.147918433002165,0,0.8,1,0,13.655640846292352,2,0.134929906542056,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,0,0,0,0,2,2,0,0,0,0,3,0,0,0,2,3,0,0,0,0,4,0,0,5,2,0,0,0,0,5,0,3,2,0,0,0,0,2,3,2,0,0,0,0,7,2,2,3,4,3,3,1,2,4,2,2,0,0,0,5,0,0,7,0,4,2,0,0,0,0,1
2461,26,1,2,6.734591659972948,1,1,2,3,3,5,4,0,4,0,12.611541086966117,0,0,1,2,0,6,32.790006826111906,1,3,1.7818452262402205,8.084321209593663,13.620464373923406,1.6094379124341005,5.218875824868201,21,0.8,1,0,20.297492359583632,3,0.1472081218274111,0.0952380952380952,0.0921052631578947,0.0833333333333333,0.0840336134453781,0.07,0.072072072072072,0,2,0,5,6,2,0,7,2,0,3,3,0,7,7,3,0,8,5,0,4,4,4,7,3,3,9,5,3,3,4,5,2,0,6,5,0,2,10,4,3,4,6,5,5,4,10,14,8,5,9,1,6,2,2,2,7,2,0,5,9,6,5,2,5,2,0,0,0,0,0
2462,36,1,2,6.398594934535208,1,1,2,3,3,4,6,0,3,0,12.781663014843064,0,0,1,3,0,6,33.23232383859197,1,3,1.4065587979986356,8.1933737274635,13.804196056030507,1.9459101490553128,4.41886522358297,21,1.0,1,1,24.87196778238805,3,0.1433155080213903,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,2,0,5,2,2,4,7,2,0,3,3,0,7,2,3,5,8,5,0,4,4,4,2,3,5,9,5,3,3,4,3,2,3,6,5,0,2,4,4,6,4,6,5,5,2,4,9,5,3,3,3,6,2,2,2,8,4,4,6,9,6,5,2,5,2,0,0,0,0,0
2463,36,1,2,7.353081920515432,0,0,2,3,3,4,12,0,3,0,12.676079399771028,1,0,1,3,0,6,25.352158799542057,1,6,1.223976571631766,8.864391188651068,16.732424807697758,2.5649493574615367,5.347424036192305,15,1.0,1,2,32.51350171157412,4,0.1326164874551971,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,5,2,5,2,2,4,7,0,0,3,6,3,7,2,3,5,8,0,0,4,5,6,4,5,6,8,6,5,4,5,2,1,4,7,4,2,3,4,4,6,4,3,5,5,2,4,9,4,3,3,3,6,4,2,2,8,5,4,6,10,6,5,0,4,2,0,0,0,0,0
2464,40,2,2,6.660575149839686,0,1,2,3,1,4,5,0,3,3,12.793862088206213,2,1,1,4,0,6,33.26404142933615,1,3,1.351234660300563,8.557767283081077,18.29522278613489,1.791759469228055,4.187639203842083,20,0.8,1,1,22.9235235445413,3,0.1433155080213903,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,4,1,1,1,3,3,3,1,1,1,4,6,0,3,2,3,5,3,3,3,4,1,1,4,5,6,1,1,1,4,1,3,2,3,1,1,1,2,2,3,5,1,1,1,6,2,4,2,3,2,3,3,3,3,3,2,4,6,3,6,1,1,6,1,3,3,0,0,0,0,0
2465,21,2,2,6.985641817639208,1,1,2,3,4,4,1,1,4,4,12.40942564947524,1,1,1,2,0,16,32.26450668863563,1,18,1.717809231171745,8.300619163528587,12.285331392980488,0.6931471805599453,2.539720770839918,5,0.8,1,0,8.60155840130203,1,0.180327868852459,0.4719626168224299,0.6470588235294118,0.6304347826086957,0.4080459770114942,0.6170212765957447,0.4139941690962099,4,3,1,3,3,1,1,3,4,1,4,3,0,0,2,0,0,0,0,3,4,4,3,2,4,3,3,4,2,3,0,3,0,0,0,0,1,2,3,0,0,0,0,2,7,3,2,3,4,2,3,0,0,0,1,3,0,0,1,5,0,2,7,3,4,3,0,0,0,0,1
2466,49,1,1,6.8679744089702925,1,0,2,0,3,3,1,1,3,0,12.796442083312185,1,0,1,4,0,10,38.38932624993655,1,6,0.0,7.755419444431626,13.82015744997716,0.6931471805599453,1.6931471805599454,37,0.8,1,0,8.869817751246472,1,0.180327868852459,0.0279720279720279,0.1818181818181818,0.15,0.0319634703196347,0.1724137931034483,0.023391812865497,2,2,2,5,0,0,4,7,0,0,3,5,2,6,1,1,4,9,6,2,5,3,4,3,4,5,9,4,3,3,5,1,3,4,7,4,2,3,5,5,6,4,3,5,5,0,3,6,0,0,2,4,7,0,0,3,8,5,4,6,10,6,5,0,4,2,0,0,0,0,0
2467,32,1,2,7.090909822079984,0,0,2,3,3,4,3,1,4,0,12.746333762964646,0,1,1,3,0,16,25.49266752592929,1,3,1.692307517807359,7.843897700285934,16.825160567113333,1.3862943611198906,3.579441541679836,15,1.0,1,0,17.670170620549964,2,0.134929906542056,0.0309278350515463,0.125,0.1071428571428571,0.0447470817120622,0.1111111111111111,0.0375782881002087,0,5,2,5,2,0,0,7,2,2,3,6,3,7,2,0,0,8,5,3,4,5,6,4,1,1,8,7,1,4,5,2,3,1,7,2,3,3,4,5,3,4,6,3,5,3,2,9,5,2,3,0,7,5,1,3,7,2,1,5,9,7,5,4,5,3,0,0,0,0,0
2468,36,2,2,6.175867270105761,0,0,2,3,3,4,1,1,4,0,12.506180941677355,2,1,1,3,0,16,25.01236188335471,1,3,1.943046939834007,8.365338422526657,16.508158843014108,0.6931471805599453,2.539720770839918,15,1.0,1,0,8.66862405929618,1,0.180327868852459,0.0309278350515463,0.125,0.1071428571428571,0.0447470817120622,0.1111111111111111,0.0375782881002087,4,1,3,4,3,1,1,6,1,1,4,6,3,7,2,0,0,8,3,3,4,5,6,4,1,1,8,1,1,4,5,2,3,1,7,3,3,3,4,5,3,4,5,3,5,3,2,9,3,2,3,0,7,1,1,3,7,1,1,5,11,7,5,1,3,3,0,0,0,0,0
2469,38,2,1,6.493753839851686,1,0,2,3,4,4,8,0,4,4,12.78176527447214,1,1,1,3,0,6,38.34529582341642,1,18,1.8479296098901823,7.409718999693993,12.65394762172742,2.19722457733622,4.795836866004329,11,0.8,1,1,28.084408802812813,3,0.1433155080213903,0.217391304347826,0.1778846153846154,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,1,3,3,3,3,3,1,3,4,1,4,5,2,2,4,2,1,2,6,1,5,3,3,2,3,3,3,4,2,3,2,2,1,1,2,4,3,3,3,2,0,0,0,2,7,2,2,3,4,2,3,1,2,4,3,2,0,0,1,5,0,2,7,3,4,3,1,0,0,1,0
2470,23,1,1,6.758887335074452,1,0,2,3,4,4,1,0,4,4,12.46309961502232,1,0,1,2,0,6,37.38929884506696,1,18,1.7754401582827708,7.553393706074133,12.338468618872096,0.6931471805599453,2.539720770839918,11,0.8,1,0,8.63876235919046,1,0.180327868852459,0.3059701492537313,0.2786885245901639,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,2,2,2,0,2,2,0,0,0,0,3,5,2,2,4,2,1,2,6,2,5,3,3,2,3,3,3,4,3,3,2,2,1,1,2,4,2,3,3,2,0,0,0,0,7,2,2,3,4,3,3,1,2,4,2,2,0,0,0,5,0,0,7,0,4,2,0,1,0,0,0
2471,42,2,1,6.928537818164665,2,0,2,3,3,4,1,0,4,0,12.503789203709845,0,1,1,4,0,6,37.511367611129536,1,3,1.7319671646360069,6.668687575311916,18.005456453342177,0.6931471805599453,2.539720770839918,40,1.0,1,0,8.666966232867363,1,0.180327868852459,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,1,4,3,4,3,3,1,6,5,1,4,2,2,6,4,2,1,9,2,1,5,2,12,5,2,0,14,2,4,5,5,2,1,1,7,2,3,3,4,4,3,4,6,3,5,2,2,9,5,2,3,1,6,2,3,2,7,2,1,5,9,7,5,4,5,3,0,0,0,0,0
2472,36,2,1,6.734591659972948,1,1,2,3,1,4,2,0,4,3,12.88613711946632,1,1,1,3,0,6,50.255934765918646,1,6,1.7818452262402205,7.470224417081924,15.076780429775594,1.0986122886681098,3.147918433002165,8,0.8,1,0,14.156868592907976,2,0.134929906542056,0.088235294117647,0.0822784810126582,0.0580912863070539,0.0684410646387832,0.0555555555555555,0.0656934306569343,1,3,1,1,3,3,1,1,4,1,4,5,1,1,4,2,1,1,6,1,5,4,2,2,3,3,2,4,2,3,1,3,2,0,1,0,1,2,2,3,1,1,4,1,6,2,2,2,4,2,3,1,3,4,3,2,1,0,1,5,5,1,6,3,4,3,0,0,0,0,0
2473,39,2,1,6.758887335074452,0,1,2,3,4,5,3,0,4,4,12.435162482593352,1,1,1,3,0,6,48.49713368211407,1,18,1.7754401582827708,7.208789844981653,15.04654660393796,1.3862943611198906,4.772588722239782,13,0.6,1,0,17.238795629228783,2,0.134929906542056,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,1,1,1,3,5,3,1,3,4,1,4,1,1,2,6,2,1,2,6,1,5,1,5,6,5,1,6,6,1,4,0,5,2,0,0,0,1,2,12,2,0,0,0,2,7,4,10,12,6,4,9,1,2,4,3,2,0,0,1,5,0,2,7,3,4,3,0,1,0,0,1
2474,60,1,1,6.042632833682381,0,1,2,5,3,5,1,0,1,2,13.20140743274442,0,1,0,6,0,10,51.48548898770324,0,6,0.8274538827064558,7.652989816083721,20.330167446426408,0.6931471805599453,3.386294361119891,17,0.8,1,0,9.1505183414299,1,0.180327868852459,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0,5,6,2,6,5,2,2,0,1,1,6,6,2,9,6,2,1,1,1,6,6,5,9,7,7,1,1,4,5,2,8,4,5,1,0,10,4,12,2,6,3,2,4,13,10,8,4,7,7,4,2,3,1,17,10,7,4,7,3,2,4,2,1,0,0,0,0,0
2475,20,1,2,6.734591659972948,0,1,3,4,4,3,12,0,2,4,12.722052961015931,0,0,1,2,0,12,33.07733769864142,1,6,1.1878968174934803,8.15516215449739,15.39368408282928,2.5649493574615367,3.5649493574615367,12,1.0,1,2,32.63142156794945,4,0.1326164874551971,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,0,5,0,0,0,2,8,0,2,0,3,6,0,0,0,3,10,0,5,0,4,1,5,1,5,10,6,7,5,4,0,0,2,7,0,5,0,2,0,2,11,0,2,0,7,1,6,0,2,0,2,6,2,2,2,2,13,9,8,7,2,0,7,2,5,2,0,0,0,0,0
2476,36,2,2,6.175867270105761,0,1,3,3,3,3,3,0,2,0,12.70671459121965,0,0,1,3,0,9,33.03745793717109,1,2,0.9715234699170032,8.145329866166442,16.772863260409938,1.3862943611198906,2.386294361119891,15,0.8,1,0,17.61524678616764,2,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,4,1,1,4,1,3,5,6,5,3,4,6,0,7,0,3,10,8,5,0,4,1,6,1,5,10,8,7,5,4,4,0,2,7,6,5,0,2,5,4,8,4,6,5,5,1,6,6,2,0,2,6,6,2,2,2,14,9,8,7,9,6,5,2,5,2,0,0,0,0,0
