id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup
1528,38,Company Invited,2,420.0,Salaried,female,2.0,4.0,Standard,3.0,8.0,0,4,Senior Manager,320010.0,0,Single,Has Car,1_child,30s
1529,26,Self Enquiry,2,900.0,Salaried,male,2.0,4.0,Basic,4.0,7.0,0,3,Executive,300000.0,1,Single,No Car,0_child,20s
1530,46,Company Invited,2,900.0,Salaried,male,2.0,4.0,Standard,4.0,1.0,0,4,Senior Manager,375015.0,0,Divorced,Has Car,0_child,40s
1531,33,Self Enquiry,2,480.0,Salaried,male,2.0,4.0,Standard,3.0,20.0,0,3,Senior Manager,342420.0,0,Single,Has Car,1_child,30s
1532,20,Self Enquiry,2,600.0,Salaried,female,2.0,4.0,Basic,3.0,8.0,0,3,Executive,301695.0,0,Single,No Car,1_child,20s
1533,58,Company Invited,3,1020.0,Salaried,male,2.0,4.0,Deluxe,3.0,20.0,0,4,Manager,300000.0,0,Divorced,Has Car,1_child,50s
1534,60,Self Enquiry,2,540.0,Salaried,male,2.0,4.0,Standard,3.0,5.0,0,3,Senior Manager,384090.0,0,Divorced,No Car,1_child,60s
1535,36,Self Enquiry,1,540.0,Salaried,female,3.0,5.0,King,3.0,3.0,0,2,VP,520000.0,0,Single,Has Car,2_child,30s
1536,21,Company Invited,2,600.0,Small Business,female,2.0,4.0,Standard,3.0,3.0,1,4,Senior Manager,320000.0,1,Single,No Car,1_child,20s
1537,20,Self Enquiry,2,720.0,Small Business,female,2.0,4.0,Basic,4.0,2.0,1,3,Executive,393210.0,0,Single,Has Car,0_child,20s
1538,41,Company Invited,2,720.0,Small Business,male,2.0,4.0,Deluxe,4.0,3.0,1,3,Manager,347145.0,0,Divorced,No Car,0_child,40s
1539,47,Company Invited,1,2100.0,Small Business,female,2.0,3.0,Deluxe,3.0,5.0,0,2,Manager,305565.0,0,Married,No Car,1_child,40s
1540,35,Self Enquiry,2,900.0,Salaried,female,3.0,3.0,Basic,3.0,12.0,0,4,Executive,329505.0,0,Divorced,No Car,2_child,30s
1541,31,Company Invited,1,480.0,Salaried,female,2.0,3.0,Basic,3.0,20.0,0,1,Executive,268560.0,0,Married,No Car,1_child,30s
1542,51,Company Invited,1,1320.0,Small Business,male,3.0,2.0,Deluxe,3.0,7.0,0,2,Manager,373575.0,0,Married,Has Car,2_child,50s
1543,48,Self Enquiry,1,1440.0,Small Business,male,2.0,3.0,Deluxe,3.0,7.0,0,2,Manager,345375.0,0,Single,No Car,1_child,40s
1544,31,Self Enquiry,1,2160.0,Salaried,male,2.0,2.0,Deluxe,3.0,12.0,0,1,Manager,345585.0,0,Single,No Car,1_child,30s
1545,36,Company Invited,2,840.0,Salaried,female,2.0,4.0,Basic,3.0,1.0,1,3,Executive,270600.0,0,Divorced,No Car,0_child,30s
1546,40,Company Invited,2,480.0,Salaried,male,2.0,4.0,Deluxe,3.0,3.0,1,3,AVP,444315.0,0,Divorced,No Car,0_child,40s
1547,39,Self Enquiry,2,1920.0,Salaried,female,2.0,4.0,Deluxe,3.0,3.0,1,4,Manager,407175.0,0,Married,Has Car,0_child,30s
1548,44,Self Enquiry,1,420.0,Large Business,male,3.0,4.0,Standard,3.0,2.0,1,2,Senior Manager,450000.0,0,Single,No Car,1_child,40s
1549,55,Company Invited,1,600.0,Small Business,female,3.0,4.0,Basic,3.0,2.0,1,2,Executive,398370.0,0,Divorced,Has Car,1_child,50s
1550,43,Company Invited,1,1980.0,Salaried,female,3.0,4.0,Deluxe,3.0,28.0,1,1,Manager,349320.0,0,Divorced,No Car,1_child,40s
1551,46,Self Enquiry,1,480.0,Salaried,male,3.0,4.0,Deluxe,3.0,16.0,1,1,AVP,411165.0,0,Single,No Car,1_child,40s
1552,33,Self Enquiry,1,480.0,Large Business,male,2.0,4.0,Basic,3.0,2.0,0,4,Executive,273690.0,0,Single,No Car,1_child,30s
1553,27,Company Invited,1,900.0,Small Business,male,2.0,4.0,Basic,4.0,7.0,0,3,Executive,250000.0,1,Single,No Car,0_child,20s
1554,50,Self Enquiry,1,360.0,Large Business,female,2.0,4.0,Deluxe,4.0,7.0,0,3,AVP,400000.0,1,Single,Has Car,1_child,50s
1555,40,Self Enquiry,1,540.0,Small Business,female,2.0,5.0,Deluxe,3.0,7.0,0,3,Manager,380000.0,0,Married,No Car,1_child,40s
1556,47,Self Enquiry,1,540.0,Large Business,female,2.0,4.0,Standard,3.0,2.0,0,4,Senior Manager,354210.0,0,Married,Has Car,1_child,40s
1557,48,Company Invited,1,480.0,Large Business,male,2.0,5.0,Deluxe,3.0,3.0,0,4,Manager,353070.0,0,Single,No Car,1_child,40s
1558,20,Self Enquiry,1,840.0,Salaried,female,2.0,4.0,Basic,3.0,5.0,0,4,Executive,258930.0,0,Married,Has Car,1_child,20s
1559,41,Company Invited,1,360.0,Salaried,male,2.0,4.0,Deluxe,3.0,3.0,0,3,Manager,340000.0,0,Single,Has Car,1_child,40s
1560,28,Self Enquiry,1,480.0,Salaried,female,2.0,4.0,Deluxe,3.0,12.0,0,3,Manager,343920.0,0,Single,No Car,0_child,20s
1561,39,Self Enquiry,1,600.0,Salaried,male,2.0,4.0,Deluxe,3.0,1.0,0,4,Manager,,0,Single,No Car,1_child,30s
1562,44,Self Enquiry,3,540.0,Small Business,male,2.0,5.0,Deluxe,3.0,3.0,0,4,Manager,437535.0,0,Single,Has Car,1_child,40s
1563,49,Self Enquiry,2,540.0,Large Business,male,2.0,5.0,Deluxe,3.0,1.0,0,3,AVP,428580.0,1,Single,No Car,1_child,40s
1564,19,Self Enquiry,1,960.0,Small Business,male,2.0,4.0,Basic,4.0,1.0,1,3,Executive,273990.0,0,Divorced,No Car,0_child,10s
1565,20,Self Enquiry,2,840.0,Salaried,male,2.0,5.0,Deluxe,3.0,3.0,1,3,Manager,316380.0,0,Single,Has Car,1_child,20s
1566,50,Self Enquiry,1,420.0,Small Business,male,2.0,5.0,Standard,3.0,12.0,1,4,Senior Manager,400455.0,0,Married,No Car,1_child,50s
1567,37,Self Enquiry,3,960.0,Small Business,male,3.0,5.0,Deluxe,3.0,3.0,0,1,Manager,314415.0,0,Divorced,No Car,1_child,30s
1568,42,Self Enquiry,1,540.0,Small Business,male,2.0,4.0,King,3.0,8.0,0,4,VP,530000.0,0,Married,Has Car,1_child,40s
1569,40,Self Enquiry,1,540.0,Small Business,male,4.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,433635.0,0,Married,Has Car,3_child,40s
1570,40,Self Enquiry,2,1380.0,Small Business,female,2.0,3.0,Deluxe,3.0,7.0,0,2,Manager,344205.0,0,Divorced,No Car,1_child,40s
1571,43,Company Invited,3,2100.0,Salaried,male,2.0,2.0,Deluxe,3.0,5.0,0,2,Manager,324945.0,0,Divorced,No Car,1_child,40s
1572,56,Company Invited,2,780.0,Salaried,female,2.0,2.0,Deluxe,3.0,5.0,0,1,Manager,334350.0,0,Divorced,No Car,1_child,50s
1573,38,Self Enquiry,3,1500.0,Salaried,female,2.0,3.0,Deluxe,3.0,20.0,0,1,Manager,343935.0,0,Single,No Car,1_child,30s
1574,28,Self Enquiry,2,1560.0,Small Business,male,2.0,3.0,Deluxe,3.0,2.0,0,2,Manager,360120.0,0,Single,No Car,1_child,20s
1575,23,Self Enquiry,2,900.0,Small Business,male,2.0,3.0,Basic,3.0,3.0,0,2,Executive,260610.0,1,Single,No Car,1_child,20s
1576,54,Company Invited,2,840.0,Small Business,male,3.0,2.0,Deluxe,4.0,5.0,0,1,Manager,358500.0,0,Single,No Car,2_child,50s
1577,32,Company Invited,2,1920.0,Small Business,female,2.0,3.0,Deluxe,3.0,3.0,0,1,Manager,354585.0,0,Married,No Car,1_child,30s
1578,43,Self Enquiry,2,900.0,Small Business,female,2.0,3.0,Basic,3.0,3.0,0,1,Executive,268635.0,0,Divorced,Has Car,1_child,40s
1579,46,Company Invited,2,540.0,Small Business,male,2.0,0.0,Deluxe,3.0,3.0,0,2,Manager,350145.0,0,Single,No Car,1_child,40s
1580,57,Self Enquiry,2,480.0,Small Business,male,2.0,4.0,Deluxe,4.0,7.0,0,2,AVP,499605.0,0,Divorced,Has Car,0_child,50s
1581,52,Company Invited,1,900.0,Small Business,female,2.0,5.0,Standard,4.0,4.0,0,1,Senior Manager,340935.0,0,Married,Has Car,0_child,50s
1582,47,Self Enquiry,1,420.0,Small Business,male,2.0,5.0,Deluxe,4.0,2.0,0,2,AVP,500000.0,0,Single,Has Car,0_child,40s
1583,30,Company Invited,1,1020.0,Salaried,male,3.0,2.0,Deluxe,3.0,5.0,0,1,Manager,345435.0,0,Single,No Car,2_child,30s
1584,30,Company Invited,1,1860.0,Small Business,female,2.0,0.0,Deluxe,3.0,3.0,0,2,Manager,325095.0,0,Married,No Car,1_child,30s
1585,44,Company Invited,1,2160.0,Salaried,female,2.0,3.0,Deluxe,3.0,3.0,0,2,Manager,300000.0,0,Single,No Car,1_child,40s
1586,40,Company Invited,1,,Salaried,male,2.0,1.0,Deluxe,3.0,1.0,0,2,Manager,300000.0,0,Married,Has Car,1_child,40s
1587,43,Company Invited,1,2040.0,Small Business,male,2.0,3.0,Deluxe,3.0,2.0,0,2,Manager,355980.0,0,Single,No Car,1_child,40s
1588,33,Self Enquiry,1,840.0,Salaried,male,2.0,0.0,Deluxe,3.0,1.0,0,1,Manager,320175.0,0,Married,No Car,1_child,30s
1589,40,Self Enquiry,1,540.0,Salaried,male,2.0,0.0,Deluxe,3.0,3.0,0,1,AVP,446565.0,0,Single,Has Car,1_child,40s
1590,51,Self Enquiry,1,1800.0,Salaried,male,2.0,0.0,Deluxe,3.0,1.0,0,2,Manager,315390.0,0,Single,No Car,1_child,50s
1591,44,Self Enquiry,1,780.0,Large Business,male,2.0,2.0,Basic,3.0,5.0,0,2,Executive,267360.0,0,Married,No Car,1_child,40s
1592,44,Self Enquiry,1,720.0,Small Business,male,3.0,1.0,Basic,3.0,6.0,0,2,Executive,323820.0,0,Married,No Car,2_child,40s
1593,43,Self Enquiry,2,600.0,Small Business,male,2.0,3.0,Standard,4.0,6.0,0,2,Senior Manager,336030.0,0,Married,Has Car,1_child,40s
1594,34,Self Enquiry,2,1980.0,Small Business,female,3.0,2.0,Deluxe,3.0,3.0,0,4,Manager,340000.0,0,Single,No Car,2_child,30s
1595,43,Self Enquiry,2,1020.0,Small Business,male,3.0,1.0,Deluxe,3.0,1.0,0,4,Manager,322275.0,0,Married,No Car,2_child,40s
1596,33,Company Invited,1,900.0,Small Business,male,2.0,3.0,Basic,3.0,2.0,1,2,Executive,276990.0,1,Single,No Car,1_child,30s
1597,32,Self Enquiry,1,1020.0,Small Business,male,3.0,3.0,Basic,3.0,7.0,0,3,Executive,273915.0,1,Divorced,No Car,2_child,30s
1598,40,Self Enquiry,3,480.0,Small Business,male,2.0,4.0,Standard,4.0,2.0,0,4,Senior Manager,366000.0,0,Single,Has Car,0_child,40s
1599,50,Company Invited,1,2100.0,Small Business,female,2.0,4.0,Deluxe,4.0,5.0,0,3,AVP,449115.0,0,Single,No Car,0_child,50s
1600,53,Company Invited,1,540.0,Large Business,male,2.0,4.0,Basic,4.0,2.0,0,4,Executive,277305.0,1,Single,Has Car,0_child,50s
1601,45,Company Invited,1,660.0,Small Business,male,2.0,4.0,Standard,4.0,7.0,0,3,Senior Manager,317970.0,0,Married,Has Car,0_child,40s
1602,57,Company Invited,1,840.0,Small Business,female,2.0,4.0,Standard,4.0,1.0,0,3,Senior Manager,470415.0,1,Married,No Car,0_child,50s
1603,50,Self Enquiry,3,480.0,Small Business,female,2.0,4.0,Standard,4.0,2.0,0,3,Senior Manager,417390.0,0,Single,Has Car,0_child,50s
1604,48,Self Enquiry,1,780.0,Large Business,male,2.0,4.0,Standard,4.0,2.0,0,4,Senior Manager,402540.0,0,Married,Has Car,0_child,40s
1605,35,Self Enquiry,3,540.0,Small Business,female,2.0,4.0,Standard,4.0,6.0,1,3,Senior Manager,350775.0,1,Single,Has Car,0_child,30s
1606,33,Self Enquiry,2,840.0,Salaried,female,2.0,4.0,Standard,4.0,2.0,0,4,Senior Manager,354210.0,0,Married,No Car,0_child,30s
1607,38,Company Invited,3,720.0,Salaried,male,2.0,4.0,Standard,4.0,1.0,0,3,Senior Manager,400000.0,0,Single,Has Car,0_child,30s
1608,46,Self Enquiry,3,1680.0,Small Business,male,2.0,4.0,Deluxe,3.0,7.0,0,2,AVP,374445.0,1,Married,No Car,1_child,40s
1609,26,Self Enquiry,2,720.0,Salaried,male,2.0,4.0,Standard,3.0,2.0,0,1,Senior Manager,356400.0,0,Married,Has Car,0_child,20s
1610,33,Self Enquiry,2,1320.0,Small Business,male,2.0,4.0,Basic,3.0,7.0,1,2,Executive,253515.0,1,Single,No Car,1_child,30s
1611,45,Company Invited,2,600.0,Small Business,male,3.0,5.0,Deluxe,3.0,12.0,0,1,Manager,345045.0,0,Single,No Car,1_child,40s
1612,52,Company Invited,2,480.0,Small Business,female,3.0,4.0,Basic,3.0,3.0,0,1,Executive,325620.0,0,Divorced,Has Car,2_child,50s
1613,40,Self Enquiry,2,1920.0,Small Business,male,3.0,5.0,Deluxe,3.0,5.0,0,1,Manager,429990.0,0,Divorced,Has Car,1_child,40s
1614,35,Self Enquiry,3,600.0,Small Business,male,3.0,4.0,Basic,3.0,,0,1,Executive,408180.0,0,Divorced,No Car,1_child,30s
1615,20,Self Enquiry,2,480.0,Small Business,male,3.0,4.0,Basic,3.0,7.0,0,2,Executive,300000.0,1,Single,No Car,1_child,20s
1616,40,Self Enquiry,2,1980.0,Small Business,female,3.0,5.0,Deluxe,3.0,3.0,0,2,Manager,340000.0,0,Married,No Car,1_child,40s
1617,36,Self Enquiry,2,1740.0,Small Business,male,3.0,5.0,Deluxe,3.0,8.0,0,2,Manager,400000.0,0,Married,No Car,1_child,30s
1618,32,Self Enquiry,2,840.0,Small Business,male,3.0,4.0,Deluxe,3.0,2.0,0,2,Manager,366045.0,0,Married,Has Car,1_child,30s
1619,49,Self Enquiry,2,660.0,Small Business,male,3.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,386355.0,0,Divorced,No Car,1_child,40s
1620,38,Self Enquiry,3,900.0,Small Business,female,3.0,4.0,Deluxe,3.0,2.0,0,2,Executive,323880.0,0,Married,Has Car,1_child,30s
1621,42,Self Enquiry,1,900.0,Salaried,male,4.0,4.0,Basic,3.0,7.0,0,2,Executive,362415.0,0,Divorced,Has Car,1_child,40s
1622,50,Company Invited,2,720.0,Salaried,male,4.0,4.0,King,3.0,,0,1,VP,500000.0,0,Divorced,No Car,1_child,50s
1623,43,Company Invited,1,2100.0,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,328755.0,0,Married,No Car,1_child,40s
1624,50,Self Enquiry,1,660.0,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,376485.0,0,Single,Has Car,1_child,50s
1625,52,Self Enquiry,1,660.0,Salaried,female,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,346455.0,0,Single,No Car,1_child,50s
1626,49,Self Enquiry,1,540.0,Salaried,male,3.0,4.0,Deluxe,3.0,20.0,0,1,Manager,400000.0,0,Single,No Car,1_child,40s
1627,28,Company Invited,2,900.0,Salaried,male,3.0,5.0,Standard,3.0,2.0,1,2,Senior Manager,400000.0,0,Married,No Car,1_child,20s
1628,51,Self Enquiry,2,720.0,Small Business,male,3.0,5.0,Deluxe,3.0,3.0,0,1,Manager,363330.0,0,Single,No Car,1_child,50s
1629,35,Self Enquiry,2,1920.0,Small Business,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,355440.0,0,Single,No Car,1_child,30s
1630,38,Self Enquiry,2,720.0,Salaried,male,3.0,4.0,Standard,3.0,12.0,0,2,Senior Manager,419880.0,1,Single,Has Car,1_child,30s
1631,53,Self Enquiry,2,720.0,Small Business,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,370950.0,0,Divorced,No Car,1_child,50s
1632,39,Self Enquiry,3,840.0,Large Business,male,2.0,5.0,Standard,4.0,7.0,0,3,Executive,349320.0,0,Single,Has Car,1_child,30s
1633,37,Company Invited,2,600.0,Small Business,male,2.0,5.0,Deluxe,3.0,2.0,0,3,Manager,352755.0,0,Single,No Car,1_child,30s
1634,30,Self Enquiry,3,480.0,Small Business,male,2.0,5.0,Basic,3.0,2.0,0,3,Executive,312795.0,0,Single,Has Car,1_child,30s
1635,35,Self Enquiry,2,540.0,Small Business,female,2.0,5.0,Deluxe,3.0,3.0,0,4,Manager,329925.0,0,Married,No Car,1_child,30s
1636,41,Self Enquiry,2,840.0,Small Business,male,3.0,4.0,Deluxe,4.0,8.0,0,2,Manager,366450.0,0,Single,Has Car,1_child,40s
1637,38,Self Enquiry,2,840.0,Small Business,male,3.0,4.0,Deluxe,3.0,12.0,0,2,Manager,324405.0,0,Single,No Car,1_child,30s
1638,53,Self Enquiry,2,960.0,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,300000.0,0,Married,No Car,1_child,50s
1639,40,Company Invited,2,840.0,Small Business,female,3.0,4.0,Deluxe,3.0,2.0,0,1,Manager,300000.0,0,Divorced,No Car,1_child,40s
1640,37,Self Enquiry,2,900.0,Salaried,male,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,380850.0,0,Single,Has Car,2_child,30s
1641,43,Company Invited,2,1860.0,Small Business,male,3.0,4.0,Deluxe,3.0,20.0,0,2,Manager,330000.0,0,Divorced,No Car,1_child,40s
1642,33,Self Enquiry,2,360.0,Small Business,male,3.0,4.0,Standard,3.0,2.0,0,1,Senior Manager,345195.0,0,Divorced,Has Car,2_child,30s
1643,48,Self Enquiry,2,540.0,Small Business,male,3.0,4.0,Deluxe,3.0,2.0,0,2,Manager,342105.0,0,Single,No Car,1_child,40s
1644,46,Self Enquiry,2,960.0,Salaried,male,3.0,4.0,Deluxe,4.0,20.0,0,1,AVP,560000.0,0,Divorced,Has Car,2_child,40s
1645,38,Self Enquiry,2,2040.0,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,300000.0,0,Married,No Car,1_child,30s
1646,30,Company Invited,2,540.0,Small Business,male,3.0,5.0,Deluxe,3.0,20.0,0,2,AVP,363465.0,0,Married,Has Car,1_child,30s
1647,24,Self Enquiry,2,1440.0,Small Business,male,3.0,4.0,Basic,3.0,2.0,0,1,Executive,250000.0,0,Divorced,No Car,2_child,20s
1648,56,Self Enquiry,2,1620.0,Small Business,male,3.0,4.0,Deluxe,3.0,7.0,0,1,Manager,333555.0,0,Single,No Car,1_child,50s
1649,36,Self Enquiry,2,720.0,Salaried,male,3.0,4.0,Deluxe,3.0,12.0,0,2,Manager,344880.0,0,Married,No Car,1_child,30s
1650,41,Self Enquiry,2,1620.0,Small Business,male,3.0,4.0,Deluxe,3.0,8.0,0,2,Manager,347670.0,0,Married,No Car,1_child,40s
1651,38,Self Enquiry,2,1620.0,Small Business,male,3.0,4.0,Deluxe,3.0,3.0,0,2,AVP,400000.0,0,Single,Has Car,1_child,30s
1652,33,Self Enquiry,2,1980.0,Small Business,female,3.0,4.0,Deluxe,3.0,4.0,0,2,Manager,311985.0,0,Divorced,No Car,1_child,30s
1653,30,Self Enquiry,2,2100.0,Salaried,female,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,364350.0,0,Divorced,No Car,1_child,30s
1654,45,Self Enquiry,2,1320.0,Salaried,male,3.0,4.0,Standard,3.0,2.0,0,2,AVP,399270.0,0,Married,Has Car,2_child,40s
1655,46,Self Enquiry,2,360.0,Salaried,male,3.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,379395.0,0,Married,No Car,1_child,40s
1656,26,Self Enquiry,3,960.0,Large Business,female,3.0,4.0,Basic,4.0,2.0,0,2,Executive,268815.0,0,Married,Has Car,1_child,20s
1657,28,Self Enquiry,3,660.0,Salaried,female,3.0,4.0,Deluxe,3.0,3.0,0,1,Manager,313860.0,0,Married,Has Car,1_child,20s
1658,44,Company Invited,2,420.0,Small Business,male,3.0,4.0,Standard,3.0,1.0,0,1,Senior Manager,424695.0,0,Single,Has Car,2_child,40s
1659,56,Self Enquiry,2,540.0,Small Business,male,3.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,441855.0,0,Married,Has Car,2_child,50s
1660,36,Self Enquiry,2,540.0,Large Business,male,3.0,4.0,Deluxe,3.0,7.0,0,2,Manager,352335.0,0,Married,No Car,2_child,30s
1661,26,Company Invited,2,540.0,Small Business,male,3.0,4.0,Standard,3.0,2.0,0,2,Manager,400000.0,0,Single,No Car,1_child,20s
1662,40,Self Enquiry,2,480.0,Small Business,male,3.0,5.0,Deluxe,3.0,3.0,0,1,Manager,315000.0,0,Married,Has Car,1_child,40s
1663,30,Self Enquiry,2,780.0,Small Business,male,3.0,4.0,Basic,3.0,2.0,0,2,Executive,324495.0,0,Married,No Car,1_child,30s
1664,40,Self Enquiry,2,2100.0,Small Business,female,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,354885.0,0,Divorced,No Car,1_child,40s
1665,49,Self Enquiry,2,420.0,Salaried,male,3.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,400000.0,0,Single,Has Car,1_child,40s
1666,41,Self Enquiry,2,600.0,Small Business,male,3.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,392040.0,0,Divorced,Has Car,1_child,40s
1667,23,Self Enquiry,2,480.0,Salaried,male,3.0,4.0,Standard,3.0,8.0,0,1,Senior Manager,363810.0,1,Married,No Car,1_child,20s
1668,51,Self Enquiry,2,1140.0,Small Business,male,3.0,4.0,Standard,4.0,7.0,0,2,Senior Manager,462090.0,0,Divorced,No Car,1_child,50s
1669,25,Self Enquiry,2,780.0,Large Business,female,3.0,4.0,Basic,4.0,3.0,0,1,Executive,266085.0,0,Divorced,No Car,1_child,20s
1670,37,Self Enquiry,2,2040.0,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,346155.0,0,Married,No Car,1_child,30s
1671,40,Self Enquiry,3,1740.0,Salaried,female,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,373875.0,0,Single,No Car,1_child,40s
1672,44,Self Enquiry,2,960.0,Small Business,male,3.0,4.0,Deluxe,3.0,12.0,0,2,Manager,343440.0,0,Divorced,No Car,1_child,40s
1673,33,Self Enquiry,2,660.0,Small Business,female,3.0,5.0,Deluxe,3.0,2.0,0,1,Manager,308025.0,0,Single,No Car,1_child,30s
1674,42,Self Enquiry,2,540.0,Salaried,male,3.0,4.0,Basic,3.0,5.0,0,2,Executive,330825.0,0,Married,No Car,1_child,40s
1675,37,Self Enquiry,2,900.0,Small Business,female,3.0,4.0,Deluxe,3.0,20.0,0,2,Manager,249060.0,0,Married,No Car,1_child,30s
1676,27,Company Invited,2,660.0,Salaried,male,3.0,5.0,Deluxe,3.0,3.0,0,2,Manager,317055.0,0,Married,No Car,1_child,20s
1677,40,Self Enquiry,1,1680.0,Salaried,male,3.0,5.0,Deluxe,3.0,5.0,0,1,Manager,337425.0,0,Married,No Car,1_child,40s
1678,53,Company Invited,1,,Salaried,female,3.0,5.0,Basic,3.0,4.0,0,1,Executive,250000.0,0,Married,No Car,0_child,50s
1679,27,Self Enquiry,1,480.0,Small Business,female,3.0,5.0,Deluxe,3.0,8.0,0,2,Manager,340830.0,0,Divorced,Has Car,0_child,20s
1680,39,Company Invited,2,420.0,Salaried,male,2.0,5.0,Deluxe,3.0,3.0,0,3,Manager,353835.0,0,Married,Has Car,1_child,30s
1681,56,Self Enquiry,1,480.0,Small Business,male,3.0,5.0,Deluxe,3.0,7.0,1,2,Manager,407550.0,0,Single,Has Car,1_child,50s
1682,52,Self Enquiry,2,600.0,Small Business,male,3.0,4.0,Deluxe,3.0,7.0,0,2,AVP,462330.0,0,Divorced,No Car,2_child,50s
1683,32,Company Invited,2,600.0,Small Business,female,2.0,6.0,Basic,3.0,3.0,0,3,Executive,300165.0,1,Single,No Car,1_child,30s
1684,40,Self Enquiry,1,540.0,Small Business,female,4.0,4.0,King,4.0,12.0,0,1,VP,540555.0,0,Married,Has Car,1_child,40s
1685,30,Self Enquiry,1,840.0,Small Business,male,4.0,5.0,Basic,3.0,3.0,0,2,Executive,300000.0,0,Married,Has Car,1_child,30s
1686,39,Self Enquiry,1,540.0,Small Business,female,4.0,5.0,Basic,3.0,2.0,0,1,Executive,312285.0,0,Divorced,No Car,1_child,30s
1687,40,Company Invited,1,1800.0,Small Business,female,4.0,5.0,Deluxe,3.0,3.0,0,1,Manager,350000.0,0,Married,No Car,1_child,40s
1688,38,Self Enquiry,1,720.0,Salaried,male,2.0,6.0,Basic,3.0,4.0,0,4,Executive,378660.0,0,Single,No Car,1_child,30s
1689,35,Self Enquiry,1,540.0,Small Business,female,2.0,5.0,Basic,3.0,3.0,0,4,Executive,321390.0,0,Married,Has Car,1_child,30s
1690,30,Self Enquiry,2,1320.0,Salaried,male,3.0,4.0,Deluxe,3.0,5.0,1,2,Manager,333270.0,0,Divorced,No Car,1_child,30s
1691,41,Self Enquiry,1,2100.0,Salaried,male,2.0,5.0,Deluxe,3.0,4.0,0,5,Manager,411795.0,0,Divorced,No Car,1_child,40s
1692,26,Self Enquiry,2,660.0,Large Business,male,3.0,4.0,Deluxe,3.0,5.0,0,4,Senior Manager,391980.0,0,Single,No Car,2_child,20s
1693,51,Self Enquiry,2,420.0,Small Business,male,3.0,4.0,Basic,3.0,7.0,0,4,Executive,306510.0,0,Married,No Car,2_child,50s
1694,32,Self Enquiry,2,540.0,Large Business,male,3.0,4.0,Deluxe,3.0,3.0,0,4,Manager,354900.0,0,Single,No Car,2_child,30s
1695,10,Company Invited,1,900.0,Small Business,male,3.0,4.0,Basic,3.0,8.0,0,2,Executive,325050.0,1,Single,No Car,1_child,10s
1696,51,Company Invited,1,840.0,Salaried,male,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,355980.0,0,Married,No Car,2_child,50s
1697,39,Company Invited,1,1860.0,Small Business,female,3.0,5.0,Deluxe,3.0,12.0,0,2,Manager,310000.0,0,Divorced,No Car,1_child,30s
1698,38,Self Enquiry,1,600.0,Small Business,female,3.0,4.0,Standard,3.0,7.0,0,2,Senior Manager,353280.0,0,Single,Has Car,2_child,30s
1699,45,Self Enquiry,1,480.0,Small Business,male,3.0,4.0,Basic,3.0,5.0,0,2,Executive,317940.0,0,Married,No Car,1_child,40s
1700,50,Self Enquiry,1,420.0,Salaried,female,3.0,4.0,Standard,3.0,2.0,0,1,Senior Manager,418455.0,0,Single,No Car,2_child,50s
1701,34,Company Invited,1,840.0,Salaried,female,3.0,4.0,Basic,3.0,2.0,0,2,Executive,330000.0,0,Divorced,Has Car,1_child,30s
1702,30,Self Enquiry,1,720.0,Salaried,male,3.0,4.0,Basic,3.0,5.0,0,2,Executive,300000.0,0,Married,No Car,1_child,30s
1703,55,Company Invited,1,420.0,Small Business,female,3.0,4.0,Deluxe,3.0,2.0,0,1,Manager,330615.0,0,Single,No Car,1_child,50s
1704,20,Self Enquiry,1,780.0,Salaried,male,3.0,4.0,Basic,3.0,3.0,0,2,Executive,257025.0,1,Single,Has Car,1_child,20s
1705,45,Company Invited,1,960.0,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,1,Manager,400000.0,0,Divorced,No Car,1_child,40s
1706,40,Company Invited,1,1440.0,Small Business,male,3.0,4.0,Standard,3.0,8.0,0,2,Senior Manager,384000.0,0,Single,Has Car,1_child,40s
1707,36,Self Enquiry,1,420.0,Small Business,male,3.0,4.0,Basic,3.0,2.0,0,2,Executive,310000.0,0,Single,Has Car,1_child,30s
