id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,NumberOfTrips_log,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,TripFreaqency,TravelCost,EconomicSegment,PackageMatch
2200,33,Self Enquiry,1,6.042632833682381,Small Business,female,3,5,Basic,5,2,0,2,Executive,449250.0,0,Divorced,No Car,0_child,30s,1.0986122886681098,0,15,1347750.0,0,12,1.6549077654129116,299500.0,444757.50000000006,0,4.19722457733622,11,0.6
2201,51,Self Enquiry,1,6.398594934535208,Salaried,male,2,3,King,3,2,0,5,VP,424020.0,0,Married,Has Car,0_child,50s,1.0986122886681098,0,6,1653678.0,0,6,2.3442646633310593,245808.6956521739,699633.0000000001,0,2.09861228866811,29,0.6
2202,29,Self Enquiry,3,6.803505257608338,Small Business,female,3,4,Deluxe,3,2,0,2,Manager,370000.0,0,Divorced,No Car,2_child,20s,1.0986122886681098,0,12,370000.0,1,2,1.1758644547314234,308333.3333333334,399600.0,0,2.09861228866811,35,0.8
2203,36,Self Enquiry,2,6.803505257608338,Small Business,male,2,3,Deluxe,3,3,0,4,Manager,302340.0,0,Married,No Car,0_child,30s,1.3862943611198906,0,6,786084.0,0,6,1.7637966820971351,211426.5734265734,326527.2,0,2.386294361119891,21,0.8
2204,22,Company Invited,3,6.928537818164665,Small Business,male,2,3,Basic,3,2,0,3,Executive,260000.0,1,Single,Has Car,0_child,20s,1.0986122886681098,0,6,338000.0,0,36,1.298975373477005,247619.0476190476,257400.00000000003,0,2.09861228866811,4,1.0
2205,25,Self Enquiry,2,6.8679744089702925,Small Business,male,2,3,Basic,3,3,0,3,Executive,296520.0,1,Single,Has Car,1_child,20s,1.3862943611198906,0,6,770952.0,1,18,1.310430042989831,198341.13712374578,293554.80000000005,0,2.386294361119891,5,1.0
2206,36,Self Enquiry,2,6.803505257608338,Large Business,female,2,3,Basic,3,4,0,3,Executive,263685.0,0,Married,No Car,0_child,30s,1.6094379124341003,0,6,527370.0,0,18,1.3228475115728513,184395.1048951049,348064.2,0,2.6094379124341005,0,1.0
2207,20,Self Enquiry,2,7.2305631534092925,Small Business,male,2,3,Deluxe,3,12,0,4,Manager,344595.0,0,Married,No Car,0_child,20s,2.5649493574615367,0,6,895947.0,0,6,1.6596217674057467,240975.52447552443,372162.6,2,3.5649493574615367,21,0.8
2208,20,Self Enquiry,2,6.803505257608338,Small Business,male,2,3,Basic,3,2,0,4,Executive,300000.0,1,Divorced,Has Car,0_child,20s,1.0986122886681098,0,6,780000.0,0,18,1.7637966820971351,219780.21978021975,297000.0,0,2.09861228866811,5,1.0
2209,30,Self Enquiry,2,6.293419278846481,Large Business,female,2,3,Deluxe,4,2,0,4,Manager,300195.0,0,Divorced,Has Car,0_child,30s,1.0986122886681098,0,6,600390.0,0,6,1.906753621252369,219923.07692307688,432280.8,0,3.147918433002165,39,1.0
2210,32,Self Enquiry,2,6.8679744089702925,Small Business,female,2,4,Standard,3,12,0,4,Senior Manager,356145.0,0,Married,Has Car,0_child,30s,2.5649493574615367,0,8,712290.0,0,6,2.3296534097596995,238224.0802675585,416689.65,2,3.5649493574615367,3,1.0
2211,35,Company Invited,2,6.928537818164665,Small Business,female,2,3,Basic,3,3,0,3,Executive,300000.0,0,Single,No Car,1_child,30s,1.3862943611198906,0,6,600000.0,1,18,1.298975373477005,209790.20979020977,297000.0,0,2.386294361119891,5,1.0
2212,50,Company Invited,2,6.734591659972948,Small Business,female,2,3,Deluxe,3,7,0,3,Senior Manager,375825.0,0,Single,Has Car,0_child,50s,2.0794415416798357,0,6,751650.0,0,12,1.3363839196801655,275329.6703296703,439715.25,1,3.0794415416798357,3,0.8
2213,32,Self Enquiry,2,6.8679744089702925,Small Business,male,2,3,Standard,3,4,0,4,Senior Manager,400000.0,0,Single,Has Car,0_child,30s,1.6094379124341003,0,6,1040000.0,0,12,1.7472400573197748,293040.293040293,468000.0,0,2.6094379124341005,3,1.0
2214,30,Company Invited,2,6.803505257608338,Small Business,male,2,3,Basic,3,2,0,4,Executive,254475.0,0,Married,No Car,0_child,30s,1.0986122886681098,0,6,661635.0,0,18,1.7637966820971351,177954.54545454544,251930.25000000003,0,2.09861228866811,5,1.0
2215,22,Self Enquiry,2,6.293419278846481,Large Business,male,2,3,Basic,3,7,0,3,Executive,267015.0,1,Single,No Car,0_child,20s,2.0794415416798357,0,6,694239.0,0,36,1.4300652159392766,205396.15384615384,352459.80000000005,1,3.0794415416798357,0,1.0
2216,34,Self Enquiry,2,6.660575149839686,Small Business,female,2,3,Standard,3,1,0,3,Senior Manager,356880.0,0,Married,No Car,0_child,30s,0.6931471805599453,0,6,713760.0,0,6,1.351234660300563,249566.43356643355,417549.60000000003,0,1.6931471805599454,3,1.0
2217,55,Company Invited,2,6.175867270105761,Large Business,male,2,3,Standard,3,2,0,4,Senior Manager,346875.0,0,Married,No Car,1_child,50s,1.0986122886681098,0,6,901875.0,1,3,1.9430469398340067,222355.7692307692,541125.0,0,2.09861228866811,33,1.0
2218,53,Self Enquiry,2,6.660575149839686,Small Business,male,2,3,Standard,3,16,0,4,Senior Manager,381225.0,0,Single,No Car,1_child,50s,2.833213344056216,0,6,991185.0,1,6,1.801646213734084,266590.90909090906,446033.25,2,3.833213344056216,3,1.0
2219,20,Self Enquiry,2,7.621195162809845,Small Business,female,2,3,Basic,4,2,0,3,Executive,300000.0,0,Divorced,Has Car,0_child,20s,1.0986122886681098,0,6,600000.0,0,18,1.180917140649867,219780.21978021975,297000.0,0,3.147918433002165,5,0.8
2220,30,Self Enquiry,1,6.8679744089702925,Large Business,female,3,5,Deluxe,4,1,0,2,Manager,355260.0,0,Single,No Car,2_child,30s,0.6931471805599453,0,15,1065780.0,1,4,1.4560333810998123,197366.6666666667,511574.39999999997,0,2.539720770839918,40,1.0
2221,34,Self Enquiry,2,6.803505257608338,Salaried,male,2,3,Standard,3,2,0,3,Senior Manager,400000.0,0,Single,No Car,1_child,30s,1.0986122886681098,0,6,1040000.0,1,6,1.3228475115728513,279720.2797202797,572000.0000000001,0,2.09861228866811,20,1.0
2222,34,Company Invited,2,6.803505257608338,Salaried,male,2,4,Standard,3,2,0,3,Senior Manager,307605.0,0,Divorced,No Car,0_child,30s,1.0986122886681098,0,8,799773.0,0,6,1.7637966820971351,236619.23076923075,439875.15,0,2.09861228866811,20,1.0
2223,43,Self Enquiry,2,6.8679744089702925,Salaried,male,2,4,King,3,4,0,3,VP,276345.0,0,Married,No Car,1_child,40s,1.6094379124341003,0,8,718497.0,1,3,1.7472400573197748,177144.23076923075,455969.25,0,2.6094379124341005,30,0.6
2224,33,Company Invited,3,7.13966033596492,Salaried,female,2,3,Deluxe,3,12,0,3,Manager,356265.0,0,Divorced,Has Car,1_child,30s,2.5649493574615367,0,6,356265.0,1,3,1.2605641692314002,309795.652173913,470269.80000000005,2,3.5649493574615367,26,0.8
2225,26,Company Invited,2,6.803505257608338,Salaried,female,2,3,Deluxe,3,3,0,3,Manager,306870.0,0,Married,Has Car,0_child,20s,1.3862943611198906,0,6,613740.0,0,6,1.3228475115728513,205264.2140468227,405068.39999999997,0,2.386294361119891,15,0.8
2226,40,Company Invited,3,7.313886831633462,Salaried,male,2,3,Deluxe,3,1,0,4,AVP,283020.0,0,Divorced,Has Car,0_child,40s,0.6931471805599453,0,6,367926.0,0,6,1.6407144759334422,269542.85714285716,435850.8,0,1.6931471805599454,18,0.8
2227,53,Company Invited,2,6.580639137284949,Salaried,female,2,3,Basic,3,2,0,4,Executive,278340.0,1,Divorced,Has Car,1_child,50s,1.0986122886681098,0,6,556680.0,1,9,1.8235310810479997,186180.60200668892,336791.4,0,2.09861228866811,12,1.0
2228,39,Self Enquiry,2,6.293419278846481,Salaried,male,2,3,Deluxe,3,1,0,3,Manager,328620.0,0,Divorced,Has Car,0_child,30s,0.6931471805599453,0,6,854412.0,0,6,1.4300652159392766,240747.2527472527,433778.4000000001,0,1.6931471805599454,15,0.8
2229,37,Company Invited,2,7.273092595999522,Salaried,female,2,3,Deluxe,3,2,0,4,Manager,306345.0,0,Married,Has Car,1_child,30s,1.0986122886681098,0,6,612690.0,1,3,1.64991712144576,188519.99999999994,404375.39999999997,0,2.09861228866811,15,0.8
2230,30,Company Invited,2,6.825310944581846,Salaried,male,2,3,Deluxe,3,2,0,4,Manager,249135.0,0,Divorced,No Car,0_child,30s,1.0986122886681098,0,6,647751.0,0,6,1.7581616570195957,191642.3076923077,328858.2,0,2.09861228866811,15,0.8
2231,41,Self Enquiry,2,6.580639137284949,Salaried,male,2,3,Standard,3,4,0,3,Senior Manager,400000.0,0,Single,Has Car,1_child,40s,1.6094379124341003,0,6,1040000.0,1,6,1.3676483107859998,267558.5284280936,572000.0000000001,0,2.6094379124341005,20,1.0
2232,31,Self Enquiry,2,6.734591659972948,Salaried,female,2,3,Standard,3,4,0,3,Senior Manager,354645.0,0,Married,Has Car,0_child,30s,1.6094379124341003,0,6,709290.0,0,6,1.3363839196801655,237220.73578595312,507142.3500000001,0,2.6094379124341005,20,1.0
2233,47,Self Enquiry,2,6.985641817639208,Salaried,male,2,3,Deluxe,3,5,0,4,Manager,262890.0,0,Married,Has Car,0_child,40s,1.791759469228055,0,6,683514.0,0,6,1.717809231171745,175846.15384615381,347014.8,1,2.791759469228055,15,0.8
2234,49,Self Enquiry,3,7.186144304522325,Salaried,male,2,3,Deluxe,3,1,0,4,Manager,344820.0,0,Single,No Car,1_child,40s,0.6931471805599453,0,6,448266.0,1,6,1.6698801876895595,313472.72727272724,455162.4000000001,0,1.6931471805599454,26,0.8
2235,30,Self Enquiry,2,6.864791449538725,Salaried,female,2,3,Deluxe,3,5,0,3,Manager,283350.0,0,Divorced,Has Car,0_child,30s,1.791759469228055,0,6,566700.0,0,6,1.311037642753845,207582.41758241755,374022.0,1,2.791759469228055,15,0.8
2236,30,Self Enquiry,2,6.175867270105761,Salaried,female,2,3,Deluxe,3,2,0,3,Manager,305550.0,0,Married,No Car,0_child,30s,1.0986122886681098,0,6,611100.0,0,6,1.457285204875505,213671.32867132864,403326.0,0,2.09861228866811,15,0.8
2237,32,Company Invited,3,7.2305631534092925,Salaried,female,2,3,Deluxe,3,7,0,4,Manager,300000.0,0,Divorced,No Car,1_child,30s,2.0794415416798357,0,6,300000.0,1,3,1.6596217674057467,272727.2727272727,396000.0,1,3.0794415416798357,26,0.8
2238,41,Company Invited,2,7.186144304522325,Salaried,female,2,3,Deluxe,3,5,0,3,Manager,305850.0,0,Divorced,Has Car,0_child,40s,1.791759469228055,0,6,611700.0,0,6,1.2524101407671697,224065.93406593404,403722.0,1,2.791759469228055,15,0.8
2239,50,Self Enquiry,2,6.803505257608338,Salaried,male,3,2,Deluxe,3,28,0,2,Manager,361560.0,0,Divorced,No Car,2_child,50s,3.367295829986474,0,6,940056.0,1,2,0.5879322273657117,231769.23076923075,477259.20000000007,2,4.367295829986475,15,0.8
2240,24,Company Invited,2,6.928537818164665,Salaried,male,3,0,Deluxe,3,3,0,1,Manager,343380.0,0,Divorced,Has Car,2_child,20s,1.3862943611198906,0,0,892788.0,1,2,0.0,211310.76923076922,453261.60000000003,0,2.386294361119891,15,0.8
2241,31,Self Enquiry,2,6.873001109196219,Salaried,male,2,3,Deluxe,3,3,1,4,Manager,337920.0,0,Single,No Car,1_child,30s,1.3862943611198906,0,16,878592.0,1,6,1.745962180035698,236307.69230769228,446054.4000000001,0,2.386294361119891,15,0.8
2242,26,Self Enquiry,2,6.293419278846481,Salaried,female,2,3,Deluxe,3,3,1,3,Manager,300000.0,0,Single,No Car,1_child,20s,1.3862943611198906,0,16,600000.0,1,6,1.4300652159392766,209790.20979020977,396000.0,0,2.386294361119891,15,0.8
2243,49,Company Invited,2,6.734591659972948,Salaried,male,2,3,Basic,4,1,1,4,Executive,276465.0,1,Married,No Car,1_child,40s,0.6931471805599453,0,16,718809.0,1,9,1.7818452262402205,177221.15384615381,334522.65,0,2.539720770839918,12,0.8
2244,25,Self Enquiry,1,7.621195162809845,Salaried,female,3,2,Basic,3,3,0,2,Manager,313455.0,0,Married,No Car,2_child,20s,1.3862943611198906,0,6,940365.0,1,6,0.524852062511052,160746.15384615384,413760.6,0,2.386294361119891,16,1.0
2245,37,Self Enquiry,1,6.580639137284949,Small Business,female,3,2,Basic,3,3,0,2,Executive,324705.0,0,Married,No Car,2_child,30s,1.3862943611198906,0,6,974115.0,1,6,0.6078436936826666,166515.3846153846,321457.95,0,2.386294361119891,11,1.0
2246,20,Company Invited,1,6.6756825458042215,Small Business,female,2,4,Basic,3,4,0,3,Executive,12.580580554634206,0,Single,Has Car,1_child,20s,1.6094379124341003,0,8,37.741741663902616,1,18,1.7975690002728189,7.29309017659954,12.454774749087866,0,2.6094379124341005,11,1.0
2247,54,Self Enquiry,1,6.398594934535208,Small Business,male,2,3,King,4,3,0,5,VP,524385.0,0,Married,Has Car,0_child,50s,1.3862943611198906,0,6,2045101.5,0,6,2.3442646633310593,303991.30434782605,707919.75,0,3.579441541679836,32,0.8
2248,38,Company Invited,1,7.090909822079984,Small Business,male,2,3,Deluxe,3,1,0,4,Manager,12.60900862764318,0,Married,Has Car,0_child,30s,0.6931471805599453,0,6,49.1751336478084,0,6,1.692307517807359,7.309570218923582,13.617729317854634,0,1.6931471805599454,37,0.8
2249,35,Self Enquiry,1,6.8679744089702925,Small Business,male,2,3,Basic,4,2,0,4,Executive,271695.0,0,Married,Has Car,1_child,30s,1.0986122886681098,0,6,1059610.5,1,9,1.7472400573197748,144903.99999999997,268978.05000000005,0,3.147918433002165,11,0.8
2250,32,Self Enquiry,1,6.985641817639208,Small Business,male,2,3,Basic,4,2,0,4,Executive,12.472281661739489,1,Single,Has Car,0_child,30s,1.0986122886681098,0,6,48.64189848078401,0,36,1.717809231171745,7.9189089915806266,12.347558845122094,0,3.147918433002165,11,0.8
2251,35,Self Enquiry,1,7.390798521735676,Small Business,female,2,3,Basic,3,1,0,4,Executive,261900.0,0,Single,Has Car,0_child,30s,0.6931471805599453,0,6,785700.0,0,36,1.6236405260824085,166285.71428571426,259281.00000000003,0,1.6931471805599454,11,1.0
2252,34,Self Enquiry,1,6.175867270105761,Small Business,male,2,3,Basic,3,6,0,5,Executive,12.514335481290072,0,Married,Has Car,1_child,30s,1.9459101490553132,0,6,48.80590837703128,1,9,2.428808674792508,6.674312256688037,12.389192126477171,1,2.9459101490553135,11,1.0
2253,37,Company Invited,1,6.493753839851686,Small Business,female,2,4,Basic,3,3,0,4,Executive,333780.0,0,Married,Has Car,0_child,30s,1.3862943611198906,0,8,1001340.0,0,18,2.463906146520243,193495.65217391303,330442.2,0,2.386294361119891,11,1.0
2254,36,Self Enquiry,1,6.293419278846481,Small Business,male,2,4,Basic,3,24,0,3,Executive,258390.0,0,Married,Has Car,1_child,30s,3.2188758248682006,0,8,1007721.0,1,9,1.906753621252369,137807.99999999997,255806.10000000003,2,4.218875824868201,11,1.0
2255,36,Self Enquiry,1,6.803505257608338,Small Business,female,2,3,Basic,4,5,0,4,Executive,342435.0,0,Married,Has Car,0_child,30s,1.791759469228055,0,6,1027305.0,0,18,1.7637966820971351,198513.04347826086,339010.65,1,4.187639203842083,11,0.8
2256,40,Company Invited,1,6.928537818164665,Small Business,female,2,3,Deluxe,3,2,0,3,AVP,400000.0,0,Divorced,Has Car,0_child,40s,1.0986122886681098,0,6,1200000.0,0,6,1.298975373477005,253968.25396825394,503999.99999999994,0,2.09861228866811,9,0.8
2257,41,Company Invited,1,6.803505257608338,Small Business,female,2,4,Basic,3,5,0,3,Executive,271785.0,0,Married,Has Car,1_child,40s,1.791759469228055,0,8,815355.0,1,9,1.7637966820971351,144951.99999999997,269067.15,1,2.791759469228055,11,1.0
2258,32,Company Invited,1,6.398594934535208,Small Business,male,2,3,Basic,3,24,0,4,Executive,12.503724009363427,0,Single,No Car,1_child,30s,3.2188758248682006,0,6,48.764523636517374,1,18,1.8754117306648475,7.57801455112935,12.378686769269795,2,4.218875824868201,11,1.0
2259,29,Company Invited,1,6.803505257608338,Small Business,female,2,3,Basic,3,2,0,3,Executive,257700.0,0,Divorced,Has Car,0_child,20s,1.0986122886681098,0,6,773100.0,0,18,1.3228475115728513,163619.0476190476,255123.00000000003,0,2.09861228866811,11,1.0
2260,39,Self Enquiry,2,6.175867270105761,Small Business,male,3,5,Deluxe,3,7,0,4,Manager,355710.0,0,Divorced,No Car,1_child,30s,2.0794415416798357,0,15,924846.0,1,2,3.238411566390011,248748.25174825173,384166.8,1,3.0794415416798357,21,0.8
2261,40,Company Invited,2,6.580639137284949,Small Business,female,3,5,Standard,3,4,0,3,Senior Manager,390855.0,0,Married,Has Car,1_child,40s,1.6094379124341003,0,15,781710.0,1,2,2.2794138513099997,240526.1538461538,457300.35000000003,0,2.6094379124341005,3,1.0
2262,46,Self Enquiry,2,6.293419278846481,Small Business,female,3,5,Deluxe,3,2,0,4,Manager,347220.0,0,Divorced,No Car,1_child,40s,1.0986122886681098,0,15,694440.0,1,2,3.1779227020872813,242811.1888111888,374997.6,0,2.09861228866811,21,0.8
2263,56,Self Enquiry,2,6.293419278846481,Small Business,male,3,5,Deluxe,4,7,0,3,AVP,468300.0,0,Divorced,Has Car,2_child,50s,2.0794415416798357,0,15,1217580.0,1,2,2.383442026565461,288184.6153846154,590058.0,1,4.619162312519753,10,1.0
2264,46,Self Enquiry,1,6.293419278846481,Salaried,male,2,4,Basic,3,5,0,4,Executive,318645.0,0,Married,Has Car,1_child,40s,1.791759469228055,0,8,1242715.5,1,9,2.542338161669825,169943.99999999997,385560.45,1,2.791759469228055,13,1.0
2265,33,Self Enquiry,1,7.313886831633462,Salaried,male,2,3,Basic,3,4,0,4,Executive,12.497902504364134,0,Divorced,Has Car,1_child,30s,1.6094379124341003,0,6,48.741819767020125,1,9,1.6407144759334422,7.24516087209515,15.122462030280603,0,2.6094379124341005,13,1.0
2266,40,Company Invited,1,6.985641817639208,Salaried,male,2,3,Deluxe,3,1,0,3,Manager,263910.0,0,Single,Has Car,0_child,40s,0.6931471805599453,0,6,1029249.0,0,12,1.2883569233788088,167561.90476190473,348361.2,0,1.6931471805599454,16,0.8
2267,42,Self Enquiry,1,6.734591659972948,Salaried,female,2,3,Standard,3,4,0,4,Senior Manager,433455.0,0,Single,No Car,0_child,40s,1.6094379124341003,0,6,1300365.0,0,12,1.7818452262402205,288970.0,619840.6500000001,0,2.6094379124341005,1,1.0
2268,38,Self Enquiry,1,6.580639137284949,Salaried,male,2,3,Deluxe,4,2,0,4,Manager,274905.0,0,Divorced,Has Car,0_child,30s,1.0986122886681098,0,6,1072129.5,0,6,1.8235310810479997,174542.85714285713,362874.6,0,3.147918433002165,16,1.0
2269,43,Self Enquiry,1,6.293419278846481,Salaried,female,2,3,Deluxe,3,20,0,4,Manager,311535.0,0,Single,Has Car,1_child,40s,3.044522437723423,0,6,934605.0,1,6,1.906753621252369,180600.0,411226.2,2,4.044522437723423,16,0.8
2270,20,Self Enquiry,1,6.733434953598516,Salaried,male,2,3,Basic,3,2,0,4,Executive,238890.0,0,Single,Has Car,0_child,20s,1.0986122886681098,0,6,931671.0,0,36,1.782151321382692,151676.19047619047,289056.9,0,2.09861228866811,13,1.0
2271,34,Company Invited,1,5.707110264748875,Salaried,male,2,4,Standard,4,2,0,2,Senior Manager,447315.0,0,Single,No Car,1_child,30s,1.0986122886681098,0,8,1744528.5,1,6,1.401760195420373,271100.0,639660.4500000001,0,3.147918433002165,1,0.8
2272,45,Company Invited,1,6.042632833682381,Small Business,male,2,3,Basic,3,4,1,5,Executive,342300.0,0,Single,No Car,1_child,40s,1.6094379124341003,0,16,1334970.0,1,18,2.4823616481193675,207454.54545454544,338877.0,0,2.6094379124341005,11,1.0
2273,37,Company Invited,2,6.398594934535208,Salaried,female,3,5,Deluxe,3,3,0,3,Manager,310000.0,0,Single,Has Car,1_child,30s,1.3862943611198906,0,15,620000.0,1,4,2.3442646633310593,207357.85953177253,409200.0,0,2.386294361119891,15,0.8
2274,40,Company Invited,2,6.293419278846481,Salaried,male,3,5,Basic,3,20,0,4,Executive,300000.0,1,Single,No Car,1_child,40s,3.044522437723423,0,15,780000.0,1,12,3.1779227020872813,209790.20979020977,363000.00000000006,2,4.044522437723423,12,1.0
2275,55,Self Enquiry,2,6.803505257608338,Salaried,male,3,5,Deluxe,3,3,0,4,Manager,370290.0,0,Married,No Car,1_child,50s,1.3862943611198906,0,15,962754.0,1,2,2.9396611368285583,237365.38461538457,488782.80000000005,0,2.386294361119891,15,0.8
2276,27,Self Enquiry,2,6.493753839851686,Salaried,male,3,5,Deluxe,3,3,0,4,Manager,343395.0,0,Single,No Car,1_child,20s,1.3862943611198906,0,15,892827.0,1,4,3.079882683150304,240136.36363636362,453281.4000000001,0,2.386294361119891,15,0.8
2277,30,Self Enquiry,2,6.660575149839686,Small Business,female,4,4,Deluxe,3,2,0,4,Manager,324735.0,0,Married,No Car,1_child,30s,1.0986122886681098,0,16,649470.0,1,1,2.4021949516454453,208163.4615384615,350713.8,0,2.09861228866811,21,0.8
2278,41,Self Enquiry,2,7.390798521735676,Small Business,male,4,4,Standard,4,8,0,3,Senior Manager,354840.0,0,Married,Has Car,1_child,40s,2.1972245773362196,0,16,922584.0,1,1,1.6236405260824085,218363.07692307685,415162.8,1,4.795836866004329,3,0.8
2279,42,Self Enquiry,2,6.175867270105761,Small Business,male,4,4,King,4,7,0,3,VP,499695.0,0,Married,No Car,1_child,40s,2.0794415416798357,0,16,1299207.0,1,1,1.9430469398340067,320317.30769230763,674588.25,1,4.619162312519753,36,0.8
2280,29,Self Enquiry,1,6.734591659972948,Salaried,male,2,3,Standard,3,8,1,3,Senior Manager,371415.0,0,Married,No Car,1_child,20s,2.1972245773362196,0,16,1448518.5,1,3,1.3363839196801655,206341.66666666663,531123.4500000001,1,3.1972245773362196,1,1.0
2281,56,Self Enquiry,1,6.293419278846481,Salaried,female,2,3,Standard,3,5,1,4,Senior Manager,276465.0,0,Single,No Car,1_child,50s,1.791759469228055,0,16,829395.0,1,6,1.906753621252369,167554.54545454544,395344.95,1,2.791759469228055,1,1.0
2282,40,Self Enquiry,1,6.398594934535208,Salaried,male,2,3,Basic,3,2,1,4,Senior Manager,320835.0,0,Divorced,No Car,0_child,40s,1.0986122886681098,0,16,1251256.5,0,18,1.8754117306648475,213890.0,458794.05,0,2.09861228866811,1,1.0
2283,53,Self Enquiry,1,6.398594934535208,Salaried,male,2,4,Deluxe,5,16,1,1,AVP,523260.0,0,Married,No Car,1_child,50s,2.833213344056216,0,18,2040714.0,1,3,0.6251372435549492,290699.99999999994,805820.3999999999,2,7.666426688112432,17,0.8
2284,50,Self Enquiry,2,6.803505257608338,Salaried,male,2,3,King,3,6,1,5,VP,561000.0,0,Married,Has Car,1_child,50s,1.9459101490553132,0,16,1458600.0,1,3,2.2047458526214188,345230.76923076913,925650.0,1,2.9459101490553135,30,0.6
2285,55,Self Enquiry,3,6.042632833682381,Salaried,female,4,4,Standard,3,5,0,1,AVP,532395.0,0,Married,No Car,3_child,50s,1.791759469228055,0,16,532395.0,1,0,0.6619631061651647,380282.14285714284,819888.2999999999,1,2.791759469228055,18,1.0
2286,57,Self Enquiry,1,6.803505257608338,Small Business,male,3,5,King,4,2,0,4,VP,545535.0,1,Married,No Car,1_child,50s,1.0986122886681098,0,15,2127586.5,1,2,2.9396611368285583,303074.99999999994,736472.25,0,3.147918433002165,32,0.8
2287,42,Self Enquiry,1,6.398594934535208,Small Business,female,3,5,Deluxe,4,3,0,3,Executive,478140.0,1,Single,No Car,2_child,40s,1.3862943611198906,0,15,1434420.0,1,4,2.3442646633310593,265633.3333333334,473358.60000000003,0,3.579441541679836,11,1.0
2288,26,Self Enquiry,1,6.175867270105761,Small Business,male,3,5,Basic,3,3,0,3,Executive,310245.0,0,Single,Has Car,2_child,20s,1.3862943611198906,0,15,1209955.5,1,12,2.428808674792508,165464.0,307142.55000000005,0,2.386294361119891,11,1.0
2289,31,Company Invited,1,6.293419278846481,Small Business,female,3,5,Basic,3,3,0,4,Executive,12.646189482435211,0,Single,Has Car,1_child,30s,1.3862943611198906,0,15,37.938568447305634,1,12,3.1779227020872813,7.3311243376436,12.51972758761086,0,2.386294361119891,11,1.0
2290,24,Self Enquiry,1,6.580639137284949,Small Business,female,3,5,Basic,3,2,0,4,Executive,318090.0,0,Married,No Car,1_child,20s,1.0986122886681098,0,15,954270.0,1,6,3.039218468413333,176716.66666666663,314909.10000000003,0,2.09861228866811,11,1.0
2291,33,Self Enquiry,2,7.390798521735676,Small Business,female,4,4,Basic,3,12,1,4,Executive,317220.0,1,Single,Has Car,1_child,30s,2.5649493574615367,0,26,634440.0,1,6,2.164854034776545,212187.29096989962,314047.80000000005,2,3.5649493574615367,5,1.0
2292,38,Self Enquiry,1,6.580639137284949,Small Business,female,4,4,Basic,4,3,0,3,Executive,326700.0,0,Single,No Car,2_child,30s,1.3862943611198906,0,16,980100.0,1,6,1.8235310810479997,181500.00000000003,323433.0,0,3.579441541679836,11,0.8
2293,50,Self Enquiry,1,7.560601162768557,Salaried,male,3,5,Deluxe,3,3,0,4,AVP,400000.0,0,Single,No Car,1_child,50s,1.3862943611198906,0,15,1560000.0,1,4,2.645292294809578,242424.2424242424,616000.0,0,2.386294361119891,17,0.8
2294,47,Self Enquiry,1,5.8888779583328805,Salaried,male,3,5,Basic,3,2,0,3,Executive,311040.0,0,Married,No Car,1_child,40s,1.0986122886681098,0,15,1213056.0,1,6,2.5471745392133145,172799.99999999997,376358.4,0,2.09861228866811,13,1.0
2295,39,Self Enquiry,1,7.528869256642251,Salaried,male,3,5,Deluxe,4,3,0,4,Manager,351225.0,0,Single,No Car,1_child,30s,1.3862943611198906,0,15,1369777.5,1,4,2.656441401523243,212863.63636363635,463617.00000000006,0,3.579441541679836,16,1.0
2296,56,Self Enquiry,1,6.803505257608338,Salaried,male,2,3,King,3,2,0,4,VP,515460.0,0,Married,Has Car,1_child,50s,1.0986122886681098,0,6,2010294.0,1,3,1.7637966820971351,274911.99999999994,850509.0,0,2.09861228866811,29,0.6
2297,44,Self Enquiry,1,6.398594934535208,Small Business,male,4,4,Basic,3,3,0,4,Executive,328560.0,0,Divorced,No Car,1_child,40s,1.3862943611198906,0,16,1281384.0,1,3,2.5005489742197966,199127.2727272727,325274.4,0,2.386294361119891,11,1.0
2298,40,Self Enquiry,1,6.734591659972948,Large Business,female,2,4,Basic,4,2,0,3,Executive,276015.0,0,Married,No Car,1_child,40s,1.0986122886681098,0,8,828045.0,1,9,1.7818452262402205,153341.66666666666,364339.80000000005,0,3.147918433002165,2,0.8
2299,32,Company Invited,1,6.803505257608338,Small Business,female,2,4,Basic,4,3,0,3,Executive,319995.0,0,Married,No Car,1_child,30s,1.3862943611198906,0,8,959985.0,1,9,1.7637966820971351,177774.99999999997,316795.05000000005,0,3.579441541679836,11,0.8
2300,54,Company Invited,3,6.803505257608338,Small Business,female,2,2,Deluxe,3,2,0,1,Manager,386370.0,0,Divorced,No Car,1_child,50s,1.0986122886681098,0,4,386370.0,1,3,0.29396611368285586,351245.45454545453,417279.6,0,2.09861228866811,35,0.8
2301,36,Self Enquiry,2,6.293419278846481,Salaried,male,2,0,Basic,3,4,0,1,Executive,271140.0,1,Single,No Car,0_child,30s,1.6094379124341003,0,0,704964.0,0,36,0.0,208569.23076923075,328079.4,0,2.6094379124341005,12,1.0
