id,Age,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,NumberOfTrips,MonthlyIncome,ProdTaken,Motivation,EconomicPower,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,Monetary,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6,AgeNull,DurationOfPitchNull,NumberOfTripsNull,MonthlyIncomeNull,TypeofContact_No,TypeofContact_Self Enquiry,CityTier_2,CityTier_3,Occupation_Salaried,Occupation_Small Business,Gender_male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,PreferredPropertyStar_4,PreferredPropertyStar_5,Passport_1,PitchSatisfactionScore_2,PitchSatisfactionScore_3,PitchSatisfactionScore_4,PitchSatisfactionScore_5,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,Marry_Married,Marry_Single,Car_No Car,Child_1_child,Child_2_child,Child_3_child,AgeGroup_20s,AgeGroup_30s,AgeGroup_40s,AgeGroup_50s,AgeGroup_60s,TypeofContactNULL_1,Child01_1,IsFamily_1,FreaqencySeg_1,FreaqencySeg_2,MonetarySeg_2,MonetarySeg_3,MonetarySeg_4
1749,30,6.928537818164665,2,1,3,12.611541086966117,0,2,37.834623260898354,6,0.1443305970530005,7.643358234524919,16.647234234795274,1.3862943611198906,2.386294361119891,16,0.8,17.483308293892943,0.134929906542056,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1750,49,6.758887335074452,2,0,1,12.594496709658396,0,0,49.11853716766775,6,0.0,7.633028308883875,13.602056446431067,0.6931471805599453,1.6931471805599454,37,0.8,8.729839884871225,0.180327868852459,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1751,38,7.462214939768189,2,2,3,12.78176527447214,0,4,49.84888457044135,6,0.5360338763070068,7.746524408770993,16.871930162303226,1.3862943611198906,2.386294361119891,16,0.8,17.719289125158756,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1752,34,6.985641817639208,1,1,2,12.506180941677355,0,1,37.518542825032064,48,0.2863015385286241,7.940432343922129,12.381119132260585,1.0986122886681098,3.147918433002165,11,0.8,13.739444066833656,0.134929906542056,0.217391304347826,0.1778846153846154,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1753,29,6.8679744089702925,1,3,1,12.449316818951385,0,3,24.89863363790277,48,0.8736200286598874,9.576397553039529,12.324823650761871,0.6931471805599453,2.539720770839918,5,0.8,8.629208852953658,0.180327868852459,0.3059701492537313,0.2786885245901639,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1754,52,6.8679744089702925,1,1,3,13.017005083966255,0,1,16.92210660915613,8,0.2912066762199624,13.017005083966255,16.401426405797483,1.3862943611198906,4.772588722239782,6,0.8,18.045400746571367,0.134929906542056,0.0569620253164556,0.0425531914893617,0.0421940928270042,0.056390977443609,0.0652173913043478,0.0833333333333333,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1755,53,6.580639137284949,1,3,2,12.666691752572833,0,3,38.0000752577185,8,0.9117655405239998,7.343009711636424,14.820029350510216,1.0986122886681098,3.147918433002165,8,0.8,13.91578321614751,0.134929906542056,0.0777777777777777,0.0571428571428571,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1756,32,6.175867270105761,2,5,2,12.669196412705148,1,10,25.33839282541029,36,3.238411566390011,9.281462573410364,12.542504448578098,1.0986122886681098,3.147918433002165,5,0.8,13.918534866547809,0.134929906542056,0.217391304347826,0.1778846153846154,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1757,42,5.8888779583328805,2,5,7,12.656227458913056,0,10,32.90619139317395,18,3.396232718951086,8.850508712526612,15.3140352252848,2.079441541679836,6.158883083359672,12,0.6,26.31788513901284,0.1433155080213903,0.3,0.2477064220183486,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
1758,58,7.528869256642251,2,5,4,12.933514966966074,0,10,38.800544900898224,6,2.656441401523243,8.211755534581634,19.917613049127755,1.6094379124341005,3.914156868651151,17,1.0,20.81568932886907,0.1472081218274111,0.0555555555555555,0.0416666666666666,0.0421940928270042,0.056390977443609,0.0652173913043478,0.0833333333333333,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1759,42,6.580639137284949,2,5,5,12.712878199633275,1,10,33.053483319046514,18,3.039218468413333,8.503597457948677,15.382582621556264,1.791759469228055,5.58351893845611,12,0.6,22.778419895335823,0.1433155080213903,0.3,0.2477064220183486,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
1760,25,7.186144304522325,1,3,2,12.468440756144114,1,13,32.417945965974695,24,0.8349400938447797,8.719189339960918,12.343756348582671,1.0986122886681098,2.09861228866811,5,1.0,13.697982235230224,0.134929906542056,0.4719626168224299,0.6470588235294118,0.6304347826086957,0.4080459770114942,0.6170212765957447,0.4139941690962099,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1761,40,6.175867270105761,1,2,5,12.682465197078118,0,12,32.974409512403106,8,0.3238411566390011,9.291183294562725,18.13592523182171,1.791759469228055,5.58351893845611,20,0.8,22.723927110019968,0.1433155080213903,0.0338983050847457,0.1379310344827586,0.15,0.0319634703196347,0.21875,0.0784313725490196,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1762,50,6.293419278846481,2,3,4,13.122365377402328,0,6,51.17722497186908,6,2.383442026565461,8.331660557080843,20.208442681199585,1.6094379124341005,2.6094379124341005,17,0.8,21.11963233920392,0.1472081218274111,0.0569620253164556,0.0425531914893617,0.0421940928270042,0.056390977443609,0.0652173913043478,0.0833333333333333,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1763,49,6.493753839851686,3,4,6,13.17032653302978,0,12,51.36427347881615,0,1.2319530732601216,7.982016080624108,16.594611431617523,1.9459101490553128,2.945910149055313,9,0.6,25.628272066995127,0.1433155080213903,0.0,0.0,0.0,0.0,0.0454545454545454,0.0505050505050505,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
1764,45,6.803505257608338,1,3,2,12.456640684220549,1,3,32.38726577897343,48,0.8818983410485676,9.125744091004064,16.442765703171126,1.0986122886681098,3.147918433002165,0,0.8,13.685018531207826,0.134929906542056,0.3,0.2477064220183486,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1765,58,6.803505257608338,2,3,12,12.73670383776449,0,6,33.11542997818767,3,2.2047458526214188,8.164553742156722,13.75564014478565,2.5649493574615367,3.5649493574615367,21,0.8,32.669000324851915,0.1326164874551971,0.0569620253164556,0.0425531914893617,0.0421940928270042,0.056390977443609,0.0091743119266055,0.025,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
1766,28,6.928537818164665,2,5,4,12.429899963023,1,10,12.429899963023,36,2.1649589557950084,11.83799996478381,12.305600963392774,1.6094379124341005,3.914156868651151,4,0.8,20.00515224825244,0.1472081218274111,0.3059701492537313,0.2786885245901639,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1767,41,7.678326356506885,3,5,7,12.804142369203715,0,15,25.60828473840743,2,1.3023671482165702,7.879472227202284,16.901467927348907,2.079441541679836,3.079441541679836,15,0.8,26.62546554810508,0.1433155080213903,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
1768,34,6.985641817639208,3,5,3,12.75065020978065,0,15,25.5013004195613,2,0.7157538463215605,7.846553975249629,13.7707022265631,1.3862943611198906,2.386294361119891,21,0.8,17.676154486431066,0.134929906542056,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1769,43,6.8679744089702925,3,5,1,12.899222326086994,0,15,25.798444652173988,2,1.4560333810998125,7.3499842313886,17.026973470434832,0.6931471805599453,1.6931471805599454,15,0.8,8.9410595867431,0.180327868852459,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1770,20,6.734591659972948,3,5,3,12.674421781857008,0,15,32.95349663282822,4,1.4848710218668504,8.477874101576592,18.25116736587409,1.3862943611198906,2.386294361119891,39,0.8,17.570479446643485,0.134929906542056,0.0952380952380952,0.0921052631578947,0.0833333333333333,0.0840336134453781,0.07,0.072072072072072,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1771,35,6.985641817639208,3,5,3,12.724914056859207,0,15,16.54238827391697,4,0.7157538463215605,11.568103688053824,16.796886555054154,1.3862943611198906,2.386294361119891,26,0.8,17.64047660275915,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1772,50,7.186144304522325,3,5,2,12.730212243683011,0,15,25.460424487366023,12,1.391566823074633,8.515192136242815,12.602910121246182,1.0986122886681098,2.09861228866811,5,1.0,13.985567608263386,0.134929906542056,0.1212121212121212,0.1,0.1492537313432835,0.1923076923076923,0.1538461538461538,0.1973684210526315,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1773,31,6.8679744089702925,3,5,7,12.66228156375372,0,15,32.92193206575967,12,1.4560333810998125,8.116847156252383,16.71421166415491,2.079441541679836,3.079441541679836,0,1.0,26.3304742961162,0.1433155080213903,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
1774,43,6.293419278846481,3,4,4,13.202238686452112,0,12,34.32582058477549,2,1.906753621252369,7.811975554113675,17.82302222671035,1.7142733407336015,2.7142733407336017,36,0.6,22.632245818186657,0.1433155080213903,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
1775,49,6.175867270105761,3,5,6,13.246713248565992,0,15,51.66218166940737,2,0.8096028915975028,7.359285138092217,17.88306288556409,1.9459101490553128,2.945910149055313,32,0.6,25.77691375201004,0.1433155080213903,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
1776,37,7.090909822079984,3,5,3,12.6907678235189,0,15,49.49399451172372,2,1.410256264839466,7.356966854213855,13.706029249400412,1.3862943611198906,2.386294361119891,37,0.8,17.593139872025997,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1777,50,6.580639137284949,3,5,3,13.017005083966255,0,15,50.7663198274684,2,1.5196092342066665,6.942402711448668,15.22989594824052,1.3862943611198906,2.386294361119891,8,1.0,18.045400746571367,0.134929906542056,0.1088435374149659,0.0866141732283464,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1778,36,6.928537818164665,4,4,3,12.857931577056789,0,16,50.14593315052148,2,1.1546447764240044,7.453873378003935,16.972469681714962,1.3862943611198906,2.386294361119891,16,0.8,17.824878040939208,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1779,34,6.398594934535208,2,0,4,12.637257480842276,0,0,32.85686945018992,6,0.0,8.837242993595996,13.648238079309658,1.6094379124341005,2.6094379124341005,21,0.8,20.33888129885901,0.1472081218274111,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1780,32,6.734591659972948,3,5,8,13.033304815451688,0,15,50.829888780261584,2,0.7424355109334252,6.43619990886503,18.63762588609592,2.19722457733622,3.19722457733622,1,1.0,28.63709766442495,0.1433155080213903,0.088235294117647,0.0822784810126582,0.0580912863070539,0.0684410646387832,0.0555555555555555,0.0656934306569343,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
1781,25,6.734591659972948,3,4,7,12.493602206352648,1,12,32.48336573651689,12,2.3757936349869606,8.736784759687165,15.117258669686706,2.079441541679836,3.079441541679836,12,1.0,25.97971543311255,0.1433155080213903,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
1782,44,6.293419278846481,3,4,2,12.808257928787958,0,12,33.30147061484869,2,2.542338161669825,8.210421749223048,18.31580883816678,1.0986122886681098,2.09861228866811,20,0.8,14.071309556997202,0.134929906542056,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0582959641255605,0.0784313725490196,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1783,53,6.803505257608338,4,4,7,12.805461192015972,0,16,38.41638357604792,1,0.5879322273657117,7.114145106675539,16.903208773461085,2.079441541679836,3.079441541679836,16,0.8,26.628207963047,0.1433155080213903,0.0555555555555555,0.0416666666666666,0.0421940928270042,0.056390977443609,0.0091743119266055,0.025,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
1784,33,6.928537818164665,3,4,3,12.835403710621394,0,22,33.372049647615626,4,1.7319671646360069,8.58555432148588,15.01742234142703,1.3862943611198906,2.386294361119891,3,1.0,17.793647786731757,0.134929906542056,0.088235294117647,0.1666666666666666,0.1818181818181818,0.0684410646387832,0.1818181818181818,0.0656934306569343,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1785,32,6.175867270105761,3,4,24,13.226049291699644,0,12,51.58159223762861,2,2.5907292531120087,6.531382366271428,21.82298133130441,3.218875824868201,4.218875824868201,29,0.6,42.57301032356717,0.1326164874551971,0.0555555555555555,0.0555555555555555,0.0416666666666666,0.0416666666666666,0.0555555555555555,0.0555555555555555,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
1786,33,6.175867270105761,4,4,3,12.702203832949005,0,16,49.53859494850112,2,2.5907292531120087,6.272693250839014,12.575181794619516,1.3862943611198906,2.386294361119891,11,1.0,17.608993547412666,0.134929906542056,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
1787,23,6.293419278846481,3,6,2,12.69122963054719,0,18,32.997197039422694,2,1.906753621252369,8.13540360932512,13.706528000990966,1.0986122886681098,2.09861228866811,21,0.8,13.942740830427978,0.134929906542056,0.0952380952380952,0.0921052631578947,0.0833333333333333,0.0840336134453781,0.07,0.072072072072072,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1788,55,6.175867270105761,3,4,2,13.042900168455636,0,12,39.12870050536691,4,0.6476823132780022,7.561101546930804,20.3469242627908,1.0986122886681098,3.147918433002165,7,0.8,14.32909040493672,0.134929906542056,0.0777777777777777,0.0571428571428571,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1789,27,6.398594934535208,3,4,7,12.881720095091584,1,12,33.49247224723812,4,1.2502744871098983,9.008195870693417,20.09548334834287,2.079441541679836,4.619162312519753,33,0.8,26.78678389402537,0.1433155080213903,0.1923076923076923,0.1702127659574468,0.125,0.1686746987951807,0.1081081081081081,0.1547619047619047,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1790,55,5.707110264748875,3,4,2,12.813010854359996,0,12,38.43903256307999,8,0.7008800977101864,8.135244986895234,18.3226055217348,1.0986122886681098,3.147918433002165,1,0.8,14.076531179437769,0.134929906542056,0.0777777777777777,0.0571428571428571,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1791,52,6.580639137284949,3,4,6,12.899222326086994,0,12,33.537978047826186,2,2.431374774730666,7.937982969899687,13.931160112173954,1.9459101490553128,2.945910149055313,21,0.8,25.100727639253567,0.1433155080213903,0.0569620253164556,0.0425531914893617,0.0421940928270042,0.056390977443609,0.0091743119266055,0.025,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
1792,32,6.660575149839686,3,4,5,12.996938466858843,0,12,33.792040013832995,6,1.801646213734084,7.405662944079112,12.866969082190256,1.791759469228055,2.791759469228055,5,1.0,23.28738756896869,0.1433155080213903,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
1793,42,7.560601162768557,4,4,3,12.715360086899947,0,16,33.059936225939865,0,1.5871753768857468,7.52388170822482,13.732588893851943,1.3862943611198906,2.386294361119891,21,0.8,17.627231988078318,0.134929906542056,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1794,45,7.528869256642251,3,4,1,13.02401378325638,0,12,33.86243583646659,2,1.593864840913946,8.014777712773157,14.065934885916892,0.6931471805599453,1.6931471805599454,21,0.8,9.027558433438026,0.180327868852459,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1795,35,6.803505257608338,3,4,2,12.663041692505448,0,12,16.461954200257082,2,1.7637966820971351,10.130433354004357,13.676085027905884,1.0986122886681098,2.09861228866811,35,0.8,13.911773215303104,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1796,40,6.042632833682381,3,4,5,12.611541086966117,0,12,25.22308217393224,4,1.985889318495494,8.084321209593664,13.620464373923406,1.791759469228055,2.791759469228055,21,0.8,22.59684816413022,0.1433155080213903,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
1797,51,5.8888779583328805,2,3,2,12.868737422460091,0,6,33.45871729839624,6,0.5094349078426629,9.899028786507762,18.402294514117933,1.0986122886681098,3.147918433002165,20,0.8,14.137753071957832,0.134929906542056,0.1088435374149659,0.0866141732283464,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1798,34,6.985641817639208,2,3,20,12.899222326086994,0,6,16.768989023913093,6,0.4294523077929362,12.899222326086994,18.445887926304405,3.044522437723423,6.066783656585134,19,0.8,39.27197180095478,0.1326164874551971,0.088235294117647,0.0822784810126582,0.0580912863070539,0.0684410646387832,0.0555555555555555,0.0656934306569343,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1799,44,5.8888779583328805,2,3,2,12.818757863875012,0,6,49.99315566911255,6,0.5094349078426629,7.4311639790579775,18.33082374534127,1.0986122886681098,3.147918433002165,1,0.8,14.082844914714055,0.134929906542056,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1800,48,5.8888779583328805,2,4,2,12.845426039655353,0,8,33.39810770310392,12,1.3584930875804344,9.88109695358104,18.36895923670716,1.0986122886681098,3.147918433002165,20,0.8,14.1121429003427,0.134929906542056,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1801,54,6.293419278846481,2,3,2,12.805749452803385,0,6,49.9424228659332,12,0.4766884053130922,8.130634573208496,18.31222171750884,1.0986122886681098,3.147918433002165,1,0.8,14.06855371445472,0.134929906542056,0.1088435374149659,0.0866141732283464,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1802,51,6.660575149839686,2,3,1,12.857579788730709,0,6,33.429707450699844,12,0.900823106867042,9.419472372696488,18.38633909788492,0.6931471805599453,2.539720770839918,20,0.8,8.912195179383227,0.180327868852459,0.1088435374149659,0.0866141732283464,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
