id,Age,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,NumberOfTrips,MonthlyIncome,ProdTaken,Motivation,EconomicPower,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,Monetary,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6,TypeofContact_No,TypeofContact_Self Enquiry,CityTier_2,CityTier_3,Occupation_Salaried,Occupation_Small Business,Gender_male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,PreferredPropertyStar_4,PreferredPropertyStar_5,Passport_1,PitchSatisfactionScore_2,PitchSatisfactionScore_3,PitchSatisfactionScore_4,PitchSatisfactionScore_5,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,Marry_Married,Marry_Single,Car_No Car,Child_1_child,Child_2_child,Child_3_child,AgeGroup_20s,AgeGroup_30s,AgeGroup_40s,AgeGroup_50s,AgeGroup_60s,TypeofContactNULL_1,Child01_1,IsFamily_1,FreaqencySeg_1,FreaqencySeg_2,MonetarySeg_2,MonetarySeg_3,MonetarySeg_4,AgeNull,DurationOfPitchNull,NumberOfTripsNull,MonthlyIncomeNull
1551,-0.1070833829806141,-0.937235593139386,0.8158255448592353,0.3709190080682211,2.500821903661866,0.7347949034735984,0,2.460937580479227,1.3714571327177625,-0.4700659648874957,0.6476823132780022,-0.3537404339336257,1.6157715312125127,2.283664362119849,0.7409310099923719,17,-0.6095485302102598,2.3369719845319943,-0.7306238553004928,-0.8206271734288395,-0.0617646297906197,0.1651261790904958,-0.8591069789993786,-0.3420012846978538,-0.7111457784800725,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
1552,-0.1070891639942868,-0.937235593139386,-0.5464215601964588,0.3709190080682211,-0.5619771662860451,-1.0757627790406832,0,-0.4044075057166235,1.228268253852321,1.078412732232454,2.5907292531120087,-0.5346268265162278,0.2937460004345893,-0.727725794834046,-0.9276959667970982,2,1.10623591666638,-0.7616005072475078,-0.49053822271756,1.1432995177114955,0.7666447239551842,0.550507363926578,0.9237252360505184,0.5684934614712347,0.934661601542313,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1553,-0.1070891639990615,0.0741923267585864,-0.5464215601964588,0.3709190080682211,0.5318796444096374,-1.387762135278266,1,-0.4044075057166235,1.1964164974203426,3.0693139142438177,1.7637966820971351,-0.0224583972550053,-1.3567316678360009,0.9750631830679024,1.4969870766506992,11,-0.6095485302102598,0.8766376714302663,-0.0246523070073936,2.493609735097692,1.9869599999227128,1.641030104773047,2.128990257045916,1.6466155139073937,2.115310521793718,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1554,-0.1067735310847933,-1.2262149988245212,-0.5464215601964588,0.3709190080682211,0.5318796444096374,0.587750884377235,1,-0.4044075057166235,0.3145003057351502,-0.2488547224417886,2.0377396313706515,-0.6152344453206123,2.3053016350685285,0.9750631830679024,1.4969870766506992,31,1.10623591666638,1.0090547854989502,-0.0246523070073936,-0.6548585071481992,-0.652787812592756,-0.6806653612257672,-0.6807950442387256,-0.5119994155238963,-0.4579446430920134,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
1555,-0.1070891496693817,-0.7927458902968187,-0.5464215601964588,1.4116398919846047,0.5318796444096374,0.3243491484231591,0,0.0049275065970693,0.3006188857309941,-0.5806715861103493,2.383442026565461,-0.8646185170680901,-0.7425318021851551,0.9750631830679024,0.0158282782250192,37,-0.6095485302102598,0.9946035901363998,-0.0246523070073936,-0.810506757398139,-0.8244794412263221,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1556,-0.1070734495616104,-0.7927458902968187,-0.5464215601964588,0.3709190080682211,-0.5619771662860451,-0.0153073900896046,0,-0.4044075057166235,0.2815987773381357,-0.5806715861103493,2.542338161669825,-1.1014782045739262,1.625911161450102,-0.727725794834046,-0.9276959667970982,7,1.10623591666638,-0.7232137289066934,-0.49053822271756,-0.6815043115003139,-0.5581938332710313,-0.5712530938685978,-0.5038381758265701,-0.5577974631869316,-0.4951801041784924,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1557,-0.1070464477292382,-0.937235593139386,-0.5464215601964588,1.4116398919846047,-0.3432058041469085,-0.0303212890389819,0,0.0049275065970693,1.3178654865417037,-0.2488547224417886,3.238411566390011,-0.4214412192610973,1.0245657746719132,-0.2282893632566677,-0.65095563775104,40,-0.6095485302102598,-0.225782559048138,-0.49053822271756,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1558,-0.1070891639990938,-0.0702973760839799,-0.5464215601964588,0.3709190080682211,0.0943369201313644,-1.2701532601747805,0,-0.4044075057166235,0.1968022616372415,0.0829621412267719,2.3757936349869606,-1.2240246280607143,-0.2709599175635714,0.4756267514905234,-0.2609120508210393,13,1.10623591666638,0.4007018394268299,-0.0246523070073936,1.2362984939123352,0.9207154662960482,1.641030104773047,2.128990257045916,1.6466155139073937,2.115310521793718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1559,-0.1070891250468977,-1.2262149988245212,-0.5464215601964588,0.3709190080682211,-0.3432058041469085,-0.2024543234849665,0,-0.4044075057166235,1.3045947053822349,-0.2488547224417886,2.0377396313706515,-0.6843239367403687,0.4057182090735425,-0.2282893632566677,-0.65095563775104,16,-0.6095485302102598,-0.2328674268931336,-0.49053822271756,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1560,-0.1070891639990058,-0.937235593139386,-0.5464215601964588,0.3709190080682211,1.62573645510532,-0.1508275832379708,0,-0.4044075057166235,0.273620416142162,0.4147790048953326,1.943046939834007,0.1334701626835874,0.411634740624857,1.8179391014398487,0.4828702163923035,16,-0.6095485302102598,1.8050712586253643,-0.7306238553004928,-0.6431343532332685,-0.5184643619559065,-0.4011240894263243,-0.4649315548063465,-0.4803536096316635,-0.5434855672096013,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1561,-0.1070891587274873,-0.6482561874542506,-0.5464215601964588,0.3709190080682211,-0.7807485284251816,-0.2306508489220538,0,-0.4044075057166235,1.3023723398805451,-0.2488547224417886,2.5005489742197966,-0.4410132658578419,0.4024579609074179,-1.4316419095812374,-1.3177395537270993,16,-0.6095485302102598,-1.429595351793946,2.8892798373467423,-0.6640355605320903,-0.5798439519820165,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
1562,-0.1070883816233205,-0.7927458902968187,-0.5464215601964588,1.4116398919846047,-0.3432058041469085,1.082090092329028,0,0.0049275065970693,-1.653160393946384,-0.2488547224417886,3.1779227020872813,2.183804086785499,-0.6829963038529,-0.2282893632566677,-0.65095563775104,35,-0.6095485302102598,-0.1854960426470696,-0.49053822271756,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1563,-0.1069730491389656,-0.7927458902968187,-0.5464215601964588,1.4116398919846047,-0.7807485284251816,0.9641519650556089,1,0.0049275065970693,-0.1347670044347431,-0.2488547224417886,2.383442026565461,0.5514067869201424,2.350634935498508,-1.4316419095812374,-1.3177395537270993,28,-0.6095485302102598,-1.4072584700459954,2.8892798373467423,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.6461466008689062,-0.7111457784800725,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1564,-0.1070891639990938,0.2186820296011545,-0.5464215601964588,0.3709190080682211,-0.7807485284251816,-1.0718117530013744,0,1.6422675558518411,1.2286536794849947,1.078412732232454,1.7472400573197748,0.0223383382079617,-1.3212622951245567,-1.4316419095812374,-0.5033646712774777,11,-0.6095485302102598,-1.4492734310394906,2.8892798373467423,3.366526285672974,2.302328101417925,3.562627790191418,3.684429648830453,3.46770041637807,3.5835350179097043,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,-0.1070891639990938,-0.0702973760839799,-0.5464215601964588,1.4116398919846047,-0.3432058041469085,-0.5135317736467185,0,2.051602568165534,-0.2059591046761892,-0.2488547224417886,2.2273065328002755,0.1133730952199253,0.3685566665944028,-0.2282893632566677,-0.65095563775104,15,-0.6095485302102598,-0.2463910738834445,-0.49053822271756,-0.3617546592749356,-0.1154940100453591,-0.3496467922884314,-0.4649315548063465,-0.3420012846978538,-0.5434855672096013,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1566,-0.1067735310847933,-1.0817252959819534,-0.5464215601964588,1.4116398919846047,1.62573645510532,0.5937432738701953,0,2.051602568165534,1.3621715613250107,-0.5806715861103493,3.3098155308258232,-0.8432582939100075,-0.2664255480797383,1.8179391014398487,0.4828702163923035,8,1.10623591666638,1.8579605760663027,-0.7306238553004928,-0.2612619114326743,0.6904466937757355,0.3916262864972245,-0.3633135894519508,0.347559613699714,-0.3675156661677065,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
1567,-0.1070891632856595,0.2186820296011545,0.8158255448592353,1.4116398919846047,-0.3432058041469085,-0.5394109942042057,0,1.0282650373813016,-1.6919121872977798,-0.6912772073332029,0.7280166905499061,2.339998546500393,-0.8225360912804943,-0.2282893632566677,-0.65095563775104,35,-0.6095485302102598,-0.2475612665443096,-0.49053822271756,-0.6640355605320903,-0.5798439519820165,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1568,-0.107089058116047,-0.7927458902968187,-0.5464215601964588,0.3709190080682211,0.7506510065487739,2.299862168078679,0,-0.4044075057166235,1.4607772844198537,-0.5806715861103493,2.542338161669825,-0.9438669851629852,0.7894503618043834,1.179542866237716,0.1291315361089621,32,-2.3253329770869007,1.2986764500924626,-0.0246523070073936,-1.065203894170767,-0.9214347138664538,-0.9673743579431444,-1.1211565626807791,-0.9435331322361574,-1.0909474815621616,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1569,-0.1070891496693817,-0.7927458902968187,2.178072649914929,0.3709190080682211,-0.5619771662860451,1.0307267538179865,0,1.2329325435381482,1.3901768095939795,-0.91248844977891,1.2711690808349123,-1.7225686599149637,-0.2300100268867,-0.727725794834046,-0.9276959667970982,8,1.10623591666638,-0.6930999568826539,-0.49053822271756,-0.3937296244974733,-0.5396733278459357,-0.5712530938685978,-0.5038381758265701,-0.5577974631869316,-0.4951801041784924,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1570,-0.1070891496693817,1.2301099494991283,-0.5464215601964588,-0.6698018758481625,0.5318796444096374,-0.1470741085006123,0,-0.8137425180303165,-0.8762382743529441,-0.5806715861103493,0.8298108837028734,0.4389771105660519,-0.7843096862939593,0.9750631830679024,0.0158282782250192,21,-0.6095485302102598,0.9667303170832426,-0.0246523070073936,-0.810506757398139,-0.8244794412263221,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1571,-0.1070888761791316,2.9639863836099387,-0.5464215601964588,-1.7105227597645465,0.0943369201313644,-0.4007299802243922,0,-1.2230775303440091,-1.6880489860670282,-0.5806715861103493,0.5228642865820958,2.361959766044448,0.3823432483734389,0.4756267514905234,-0.2609120508210393,26,-0.6095485302102598,0.4558320236139642,-0.0246523070073936,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1572,0.0202462418037712,-0.2147870789265477,-0.5464215601964588,-1.7105227597645465,0.0943369201313644,-0.2768653138919859,0,-1.2230775303440091,-0.8814792722320316,-0.5806715861103493,0.3002743689556806,0.4240803063125795,0.3970694281489537,0.4756267514905234,-0.2609120508210393,15,-0.6095485302102598,0.4627585332586222,-0.0246523070073936,-0.6548585071481992,-0.652787812592756,-0.6806653612257672,-0.6807950442387256,-0.8828280834020167,-0.9010466300211172,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
1573,-0.1070891620597782,1.519089355184262,-0.5464215601964588,-0.6698018758481625,3.375907352218412,-0.1506300319360068,0,-0.8137425180303165,-2.026391926008087,-0.2488547224417886,0.4101786189833605,2.399823881251957,0.4116572506527911,2.6505118990607857,0.9442031416671348,26,-0.6095485302102598,2.6334130245709555,-0.7306238553004928,-0.8728544940039389,-0.7757279199552959,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
1574,-0.1070891639990058,1.663579058026831,-0.5464215601964588,-0.6698018758481625,-0.5619771662860451,0.0625278228848375,0,-0.8137425180303165,-0.1755871687878075,-0.2488547224417886,0.815984381087844,0.4621563144556434,-0.7652226281421913,-0.727725794834046,-0.9276959667970982,21,-0.6095485302102598,-0.7207507011264213,-0.49053822271756,-0.3617546592749356,-0.3275836689456474,-0.4011240894263243,-0.4649315548063465,-0.4803536096316635,-0.5434855672096013,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1575,-0.1070891639990933,0.0741923267585864,-0.5464215601964588,-0.6698018758481625,-0.3432058041469085,-1.248027514354641,1,-0.8137425180303165,-0.2514417090897496,1.078412732232454,0.8818983410485676,0.2963055966101759,-1.3406425925985586,-0.2282893632566677,-0.65095563775104,5,1.10623591666638,-0.2828137498711038,-0.49053822271756,2.493609735097692,1.9869599999227128,1.641030104773047,2.128990257045916,1.6466155139073937,2.115310521793718,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1576,-0.0898561907887141,-0.0702973760839799,0.8158255448592353,-1.7105227597645465,0.0943369201313644,0.0411922822725435,0,-0.8137425180303165,-0.1766446477742205,-0.4700659648874957,0.2969742043733701,-0.08671969163236,-0.7671265450994683,0.4756267514905234,1.0818765830816122,21,1.10623591666638,0.4796886484923244,-0.0246523070073936,-0.6444700163375016,-0.6470719210762939,-0.6806653612257672,-0.6807950442387256,-0.8828280834020167,-0.9010466300211172,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
1577,-0.1070891639942868,2.530517275082237,-0.5464215601964588,-0.6698018758481625,-0.3432058041469085,-0.0103686075404628,0,-0.8137425180303165,-0.8708779073349084,-0.5806715861103493,0.3967938442214367,-0.0918814459459741,-0.771763430593193,-0.2282893632566677,-0.65095563775104,21,-0.6095485302102598,-0.2249783415484469,-0.49053822271756,-0.8728544940039389,-0.7757279199552959,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1578,-0.1070888761791316,0.0741923267585864,-0.5464215601964588,-0.6698018758481625,-0.3432058041469085,-1.142337567803066,0,-0.8137425180303165,-0.9209611706392148,0.0829621412267719,0.4409491705242838,0.0331289116755031,-1.3289027000230489,-0.2282893632566677,-0.65095563775104,5,1.10623591666638,-0.277117317401632,-0.49053822271756,-0.4392533037973576,-0.5564804328908642,0.2909595720942334,0.6675148414641134,0.2921437352973458,0.6716681570508483,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1579,-0.1070833829806141,-0.7927458902968187,-0.5464215601964588,-3.7919645275973135,-0.3432058041469085,-0.0688437929222757,0,-2.041747554971395,-0.1821755136917119,-0.2488547224417886,0.0,0.4477513529678193,-0.7770844823672867,-0.2282893632566677,-0.65095563775104,21,-0.6095485302102598,-0.2273450663071421,-0.49053822271756,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1580,0.2390443557142927,-0.937235593139386,-0.5464215601964588,0.3709190080682211,0.5318796444096374,1.8995573798624783,0,-0.4044075057166235,-0.0988018383640794,-0.2488547224417886,1.2953646265560044,0.9504690333444314,0.2965252305645074,0.9750631830679024,1.4969870766506992,10,1.10623591666638,1.0716998383486822,-0.0246523070073936,-0.6444700163375016,-0.6470719210762939,-0.6806653612257672,-0.6807950442387256,-0.5119994155238963,-0.4579446430920134,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1581,-0.1047569346886581,0.0741923267585864,-0.5464215601964588,1.4116398919846047,-0.124434442007772,-0.1901402923291146,0,0.0049275065970693,0.2712612876393038,-0.2488547224417886,0.7349152842071396,-0.6831564709375033,-0.3400370255237858,0.1591036294594577,0.8187959163441731,8,-0.6095485302102598,0.1528007721125351,0.3019731032193649,-0.4907203523391719,-0.5530046778339537,-0.4499883257957962,-0.3633135894519508,-0.4559757400209013,-0.3675156661677065,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1582,-0.1070734495616104,-1.0817252959819534,-0.5464215601964588,1.4116398919846047,-0.5619771662860451,1.9047595641475703,0,0.0049275065970693,1.440277287102415,0.4147790048953326,1.6549077654129116,0.0109181208594596,0.2969145870198399,-0.727725794834046,0.0817007091175238,9,1.10623591666638,-0.6719033606487538,-0.49053822271756,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.6461466008689062,-0.7111457784800725,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1583,-0.1070891639984433,0.3631717324437216,0.8158255448592353,-1.7105227597645465,0.0943369201313644,-0.130874901739451,0,-0.8137425180303165,1.3101741230071815,-0.4700659648874957,0.2886611941060011,-0.9034712566002168,0.413903310068832,0.4756267514905234,-0.2609120508210393,16,-0.6095485302102598,0.4706764079044923,-0.0246523070073936,-0.6640355605320903,-0.5798439519820165,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1584,-0.1070891639984433,2.3860275722396675,-0.5464215601964588,-3.7919645275973135,-0.3432058041469085,-0.3987544672047337,0,-2.041747554971395,0.2583863126543628,-0.5806715861103493,0.0,-0.9281953577359068,-0.808430357133346,-0.2282893632566677,-0.65095563775104,37,-0.6095485302102598,-0.2412872456057869,-0.49053822271756,-0.8728544940039389,-0.7757279199552959,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1585,-0.1070883816233205,3.1084760864524985,-0.5464215601964588,-0.6698018758481625,-0.3432058041469085,-0.7292577953930968,0,-0.8137425180303165,0.2366454048309575,-0.2488547224417886,0.7814202889299422,-0.4938333069703977,0.3411188751893164,-0.2282893632566677,-0.65095563775104,16,-0.6095485302102598,-0.2563761008872197,-0.49053822271756,-0.810506757398139,-0.8244794412263221,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1586,-0.1070891496693817,0.0446931712485701,-0.5464215601964588,-2.75124364368093,-0.7807485284251816,-0.7292577953930968,0,-1.6324125426577023,1.2605602258760071,-0.5806715861103493,0.294558776254311,-1.1664440227905104,0.3411188751893164,-1.4316419095812374,-1.3177395537270993,16,-0.6095485302102598,-1.4407564619984758,2.8892798373467423,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1587,-0.1070888761791316,2.819496680767371,-0.5464215601964588,-0.6698018758481625,-0.5619771662860451,0.0080036635423333,0,-0.8137425180303165,1.320753273192797,-0.2488547224417886,0.787278093766578,-0.41779316143703,-0.7701053620052231,-0.727725794834046,-0.9276959667970982,37,-0.6095485302102598,-0.7224717861227554,-0.49053822271756,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1588,-0.1070891639860268,-0.0702973760839799,-0.5464215601964588,-3.7919645275973135,-0.7807485284251816,-0.4635512942494343,0,-2.041747554971395,1.283458298127649,-0.5806715861103493,0.0,-0.9344081453922553,0.374710738458183,-1.4316419095812374,-1.3177395537270993,16,-0.6095485302102598,-1.434644168612781,2.8892798373467423,-0.6640355605320903,-0.5798439519820165,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1589,-0.1070891496693817,-0.7927458902968187,-0.5464215601964588,-3.7919645275973135,-0.3432058041469085,1.201015976112291,0,-2.041747554971395,1.4005138253726388,-0.2488547224417886,0.0,-0.5684204130597563,1.6655026399558612,-0.2282893632566677,-0.65095563775104,17,-0.6095485302102598,-0.181659115884595,-0.49053822271756,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.6461466008689062,-0.7111457784800725,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1590,-0.1062311847836871,2.2415378693971,-0.5464215601964588,-3.7919645275973135,-0.7807485284251816,-0.5265701595764449,0,-2.041747554971395,1.2781607297413466,-0.2488547224417886,0.0,-0.4715990966248508,0.3669391151121449,-1.4316419095812374,-1.3177395537270993,16,-0.6095485302102598,-1.4360582742131136,2.8892798373467423,-0.6444700163375016,-0.6470719210762939,-0.6806653612257672,-0.6807950442387256,-0.8828280834020167,-0.9010466300211172,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1591,-0.1070883816233205,-0.2147870789265477,-0.5464215601964588,-1.7105227597645465,0.0943369201313644,-1.159129428470137,0,-1.2230775303440091,1.2200357435490503,0.0829621412267719,0.6005487379113613,-1.0078513771379527,0.2816687671449082,0.4756267514905234,-0.2609120508210393,2,1.10623591666638,0.4084794327974513,-0.0246523070073936,1.1506611957511033,0.67565879095333,0.2909595720942334,0.6675148414641134,0.2921437352973458,0.6716681570508483,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1592,-0.1070883816233205,-0.359276781769115,0.8158255448592353,-2.75124364368093,0.3131082822705009,-0.4155463278718093,0,-1.427745036500856,1.287440892627166,-0.2488547224417886,0.3039218468413333,-1.3274214063200762,-1.2565809104605727,0.7432432379890238,-0.1126243612389251,11,1.10623591666638,0.7199830702298459,-0.0246523070073936,1.1506611957511033,0.67565879095333,0.2909595720942334,0.6675148414641134,0.2921437352973458,0.6716681570508483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
